GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	GeneName_MeanExpression
SLC44A3	1.25	213.0	6.0	0.0	0.0	6.0	SLC44A3 1.25
SLC44A4	19.75	24.0	0.0	0.0	0.0	0.0	SLC44A4 19.75
SLC44A5	152.75	2.0	0.0	0.0	0.0	0.0	SLC44A5 152.75
SLC45A2	2.25	33.0	4.0	0.0	0.0	4.0	SLC45A2 2.25
SLC45A4	236.0	108.0	6.0	0.0	0.0	6.0	SLC45A4 236.0
SLC46A1	270.25	1.0	0.0	0.0	0.0	0.0	SLC46A1 270.25
SLC46A3	416.75	20.0	3.0	0.0	1.0	3.0	SLC46A3 416.75
SLC47A1	638.5	196.0	13.0	0.0	0.0	13.0	SLC47A1 638.5
SLC4A10	79.25	1.0	0.0	0.0	0.0	0.0	SLC4A10 79.25
SLC4A2	568.0	31.0	6.0	0.0	0.0	6.0	SLC4A2 568.0
SLC4A4	80.5	3.0	0.0	0.0	0.0	0.0	SLC4A4 80.5
SLC4A5	415.0	309.0	18.0	0.0	0.0	18.0	SLC4A5 415.0
SLC4A7	1238.5	254.0	16.0	0.0	1.0	16.0	SLC4A7 1238.5
SLC4A8	557.5	118.0	15.0	0.0	2.0	15.0	SLC4A8 557.5
SLC4A9	4.0	182.0	21.0	0.0	2.0	21.0	SLC4A9 4.0
SLC51A	267.25	19.0	0.0	0.0	0.0	0.0	SLC51A 267.25
SLC52A3	50.0	2.0	0.0	0.0	0.0	0.0	SLC52A3 50.0
SLC5A6	1488.75	37.0	5.0	0.0	1.0	5.0	SLC5A6 1488.75
SLC5A8	5.5	2.0	0.0	0.0	0.0	0.0	SLC5A8 5.5
SLC5A9	4.5	76.0	4.0	0.0	0.0	4.0	SLC5A9 4.5
SLC6A13	3.25	1.0	1.0	0.0	0.0	1.0	SLC6A13 3.25
SLC6A16	78.25	46.0	3.0	0.0	0.0	3.0	SLC6A16 78.25
SLC6A6	1917.75	53.0	15.0	0.0	6.0	15.0	SLC6A6 1917.75
SLC6A9	605.75	2.0	0.0	0.0	0.0	0.0	SLC6A9 605.75
SLC7A14	454.0	9.0	0.0	0.0	0.0	0.0	SLC7A14 454.0
SLC7A2	14.75	3.0	0.0	0.0	0.0	0.0	SLC7A2 14.75
SLC7A6	2647.25	216.0	15.0	0.0	0.0	15.0	SLC7A6 2647.25
SLC7A7	333.0	701.0	114.0	6.0	19.0	114.0	SLC7A7 333.0
SLC7A8	264.0	249.0	6.0	1.0	6.0	7.0	SLC7A8 264.0
SLC7A9	161.25	1.0	0.0	0.0	0.0	0.0	SLC7A9 161.25
SLC8A1	36.5	7.0	0.0	0.0	0.0	0.0	SLC8A1 36.5
SLC8B1	1117.0	95.0	6.0	0.0	5.0	6.0	SLC8B1 1117.0
SLC9A1	654.5	1.0	1.0	0.0	0.0	1.0	SLC9A1 654.5
SLC9A2	8.25	16.0	1.0	0.0	0.0	1.0	SLC9A2 8.25
SLC9A3R2	21.75	62.0	9.0	0.0	0.0	9.0	SLC9A3R2 21.75
SLC9A4	348.5	142.0	7.0	0.0	0.0	7.0	SLC9A4 348.5
SLC9A5	53.5	99.0	10.0	0.0	3.0	10.0	SLC9A5 53.5
SLC9A6	1003.5	59.0	6.0	0.0	0.0	6.0	SLC9A6 1003.5
SLC9A8	606.75	53.0	0.0	0.0	0.0	0.0	SLC9A8 606.75
SLC9A9	305.0	11.0	1.0	0.0	1.0	1.0	SLC9A9 305.0
SLC9B2	593.25	473.0	56.0	1.0	2.0	56.0	SLC9B2 593.25
SLCO1A2	184.75	17.0	0.0	0.0	0.0	0.0	SLCO1A2 184.75
SLCO2B1	34.0	57.0	1.0	0.0	0.0	1.0	SLCO2B1 34.0
SLCO4A1	234.0	81.0	17.0	1.0	2.0	18.0	SLCO4A1 234.0
SLCO4C1	58.25	2.0	0.0	0.0	0.0	0.0	SLCO4C1 58.25
SLF2	1332.75	68.0	3.0	0.0	0.0	3.0	SLF2 1332.75
SLFN12	164.25	764.0	81.0	5.0	9.0	82.0	SLFN12 164.25
SLFN12L	1283.0	1454.0	152.0	10.0	22.0	154.0	SLFN12L 1283.0
SLFN13	811.0	647.0	67.0	5.0	9.0	68.0	SLFN13 811.0
SLFN14	10.75	847.0	79.0	5.0	10.0	80.0	SLFN14 10.75
SLFN5	4502.25	977.0	131.0	10.0	10.0	133.0	SLFN5 4502.25
SLIT1	47.5	33.0	3.0	0.0	0.0	3.0	SLIT1 47.5
SLK	2599.0	124.0	14.0	0.0	1.0	14.0	SLK 2599.0
SLMAP	3267.25	41.0	1.0	0.0	0.0	1.0	SLMAP 3267.25
SLTM	4192.75	116.0	10.0	0.0	0.0	10.0	SLTM 4192.75
SLU7	719.25	450.0	34.0	5.0	11.0	33.0	SLU7 719.25
SLX4IP	597.75	128.0	13.0	0.0	2.0	13.0	SLX4IP 597.75
SMAD1	153.5	1.0	0.0	0.0	0.0	0.0	SMAD1 153.5
SMAD2	9499.5	151.0	15.0	0.0	0.0	15.0	SMAD2 9499.5
SMAD3	4035.25	1051.0	152.0	0.0	27.0	152.0	SMAD3 4035.25
SMAD4	4206.25	1929.0	69.0	4.0	26.0	65.0	SMAD4 4206.25
SMAD5	781.75	18.0	0.0	0.0	0.0	0.0	SMAD5 781.75
SMAD7	566.5	189.0	35.0	0.0	0.0	35.0	SMAD7 566.5
SMAGP	298.5	67.0	5.0	0.0	0.0	5.0	SMAGP 298.5
SMAP1	732.0	15.0	1.0	0.0	0.0	1.0	SMAP1 732.0
SMAP2	4603.0	77.0	5.0	0.0	0.0	5.0	SMAP2 4603.0
SMARCA2	7030.25	621.0	31.0	0.0	2.0	31.0	SMARCA2 7030.25
SMARCAD1	1513.75	256.0	2.0	0.0	0.0	2.0	SMARCAD1 1513.75
SMARCAL1	831.5	583.0	62.0	3.0	5.0	63.0	SMARCAL1 831.5
SMARCB1	1909.25	48.0	2.0	3.0	0.0	2.0	SMARCB1 1909.25
SMARCC1	10680.5	60.0	4.0	0.0	0.0	4.0	SMARCC1 10680.5
SMARCD1	2298.5	71.0	7.0	2.0	5.0	7.0	SMARCD1 2298.5
SMARCD2	832.25	17.0	0.0	0.0	0.0	0.0	SMARCD2 832.25
SMARCD3	62.0	1.0	0.0	0.0	0.0	0.0	SMARCD3 62.0
SMARCE1	3270.0	28.0	6.0	4.0	10.0	10.0	SMARCE1 3270.0
SMC3	1357.5	142.0	17.0	0.0	1.0	17.0	SMC3 1357.5
SMC4	1064.75	186.0	8.0	0.0	5.0	8.0	SMC4 1064.75
SMC5	1525.25	48.0	7.0	4.0	5.0	8.0	SMC5 1525.25
SMC6	546.75	63.0	1.0	0.0	1.0	1.0	SMC6 546.75
SMCHD1	4188.25	293.0	32.0	3.0	4.0	33.0	SMCHD1 4188.25
SMCO1	4.5	137.0	4.0	0.0	0.0	4.0	SMCO1 4.5
SMCO3	5.75	154.0	17.0	0.0	0.0	17.0	SMCO3 5.75
SMCO4	165.5	12.0	2.0	0.0	0.0	2.0	SMCO4 165.5
SMG1	13068.0	162.0	5.0	0.0	0.0	5.0	SMG1 13068.0
SMG6	1210.75	1144.0	145.0	3.0	12.0	147.0	SMG6 1210.75
SMIM13	156.75	13.0	0.0	0.0	0.0	0.0	SMIM13 156.75
SMIM18	12.5	15.0	0.0	0.0	0.0	0.0	SMIM18 12.5
SMIM3	99.0	65.0	5.0	0.0	0.0	5.0	SMIM3 99.0
SMIM5	78.75	49.0	5.0	0.0	0.0	5.0	SMIM5 78.75
SMIM7	887.5	1.0	0.0	0.0	0.0	0.0	SMIM7 887.5
SMIM8	351.25	164.0	15.0	3.0	10.0	16.0	SMIM8 351.25
SMNDC1	829.25	356.0	27.0	0.0	2.0	27.0	SMNDC1 829.25
SMOX	80.75	32.0	4.0	0.0	0.0	4.0	SMOX 80.75
SMPD1	446.75	108.0	9.0	0.0	0.0	9.0	SMPD1 446.75
SMPDL3A	2.5	1.0	0.0	0.0	0.0	0.0	SMPDL3A 2.5
SMPDL3B	15.25	20.0	4.0	0.0	0.0	4.0	SMPDL3B 15.25
SMTN	181.75	33.0	5.0	0.0	0.0	5.0	SMTN 181.75
SMU1	2827.5	312.0	25.0	1.0	8.0	25.0	SMU1 2827.5
SMYD2	946.25	374.0	17.0	0.0	3.0	17.0	SMYD2 946.25
SMYD3	219.0	47.0	3.0	0.0	0.0	3.0	SMYD3 219.0
SMYD5	468.0	9.0	3.0	0.0	0.0	3.0	SMYD5 468.0
SNAP23	2349.75	43.0	7.0	2.0	3.0	7.0	SNAP23 2349.75
SNAPC1	421.25	484.0	71.0	6.0	3.0	74.0	SNAPC1 421.25
SNAPC3	2717.75	546.0	30.0	0.0	1.0	30.0	SNAPC3 2717.75
SNAPC5	364.0	56.0	6.0	0.0	0.0	6.0	SNAPC5 364.0
SNAPIN	96.0	336.0	36.0	5.0	21.0	36.0	SNAPIN 96.0
SNCA	11.0	18.0	0.0	0.0	0.0	0.0	SNCA 11.0
SNCAIP	24.25	7.0	0.0	0.0	0.0	0.0	SNCAIP 24.25
SNIP1	1235.25	40.0	10.0	2.0	7.0	12.0	SNIP1 1235.25
SNRK	2776.25	833.0	79.0	1.0	0.0	79.0	SNRK 2776.25
SNRNP27	459.0	95.0	2.0	0.0	0.0	2.0	SNRNP27 459.0
SNRNP35	837.0	48.0	1.0	0.0	0.0	1.0	SNRNP35 837.0
SNRNP40	592.25	2.0	0.0	0.0	0.0	0.0	SNRNP40 592.25
SNRPA	1494.5	70.0	4.0	0.0	0.0	4.0	SNRPA 1494.5
SNRPA1	1636.25	25.0	3.0	0.0	0.0	3.0	SNRPA1 1636.25
SNRPB	665.25	14.0	0.0	0.0	0.0	0.0	SNRPB 665.25
SNRPB2	704.0	59.0	9.0	0.0	2.0	9.0	SNRPB2 704.0
SNRPD2	1827.5	40.0	4.0	1.0	0.0	4.0	SNRPD2 1827.5
SNRPE	556.0	49.0	5.0	0.0	0.0	5.0	SNRPE 556.0
SNRPF	803.75	3.0	0.0	0.0	0.0	0.0	SNRPF 803.75
SNRPG	301.25	162.0	19.0	0.0	4.0	19.0	SNRPG 301.25
SNRPN	1368.5	1.0	0.0	0.0	0.0	0.0	SNRPN 1368.5
SNTB1	1105.25	344.0	34.0	5.0	3.0	35.0	SNTB1 1105.25
SNTB2	2435.0	40.0	1.0	0.0	0.0	1.0	SNTB2 2435.0
SNTG1	96.0	2.0	0.0	0.0	0.0	0.0	SNTG1 96.0
SNTG2	11.25	2.0	0.0	0.0	0.0	0.0	SNTG2 11.25
SNU13	232.25	32.0	6.0	0.0	0.0	6.0	SNU13 232.25
SNUPN	1656.75	79.0	13.0	0.0	7.0	13.0	SNUPN 1656.75
SNX10	201.25	28.0	7.0	0.0	0.0	7.0	SNX10 201.25
SNX11	1096.5	1.0	0.0	0.0	0.0	0.0	SNX11 1096.5
SNX13	635.0	43.0	9.0	0.0	3.0	9.0	SNX13 635.0
SNX14	239.25	87.0	6.0	2.0	4.0	6.0	SNX14 239.25
SNX16	68.5	176.0	9.0	1.0	1.0	9.0	SNX16 68.5
SNX18	549.25	181.0	14.0	0.0	0.0	14.0	SNX18 549.25
SNX19	2217.5	28.0	4.0	0.0	2.0	4.0	SNX19 2217.5
SNX24	62.25	72.0	4.0	0.0	1.0	4.0	SNX24 62.25
SNX27	8557.75	361.0	16.0	0.0	2.0	16.0	SNX27 8557.75
SNX30	345.75	14.0	0.0	0.0	0.0	0.0	SNX30 345.75
SNX31	54.25	41.0	5.0	0.0	0.0	5.0	SNX31 54.25
SNX32	72.0	16.0	0.0	0.0	0.0	0.0	SNX32 72.0
SNX33	155.25	154.0	5.0	0.0	1.0	5.0	SNX33 155.25
SNX6	957.0	109.0	11.0	0.0	1.0	11.0	SNX6 957.0
SNX8	91.0	21.0	0.0	0.0	0.0	0.0	SNX8 91.0
SOAT2	0.75	33.0	4.0	0.0	0.0	4.0	SOAT2 0.75
SOCS2	384.75	274.0	43.0	1.0	11.0	43.0	SOCS2 384.75
SOCS6	18.0	4.0	0.0	0.0	0.0	0.0	SOCS6 18.0
SOCS7	2385.25	33.0	4.0	0.0	0.0	4.0	SOCS7 2385.25
SOD1	2272.25	322.0	54.0	1.0	7.0	54.0	SOD1 2272.25
SOGA3	3.75	136.0	2.0	0.0	0.0	2.0	SOGA3 3.75
SOHLH2	12.25	1.0	0.0	0.0	0.0	0.0	SOHLH2 12.25
SORBS1	64.5	77.0	0.0	0.0	0.0	0.0	SORBS1 64.5
SORBS2	103.75	23.0	0.0	0.0	0.0	0.0	SORBS2 103.75
SORCS1	0.25	3.0	0.0	0.0	0.0	0.0	SORCS1 0.25
SORCS3	32.25	6.0	0.0	0.0	0.0	0.0	SORCS3 32.25
SORL1	8774.0	824.0	71.0	5.0	5.0	73.0	SORL1 8774.0
SORT1	229.5	282.0	21.0	0.0	2.0	21.0	SORT1 229.5
SOS1	2225.75	225.0	22.0	0.0	1.0	22.0	SOS1 2225.75
SOS2	837.75	1.0	0.0	0.0	0.0	0.0	SOS2 837.75
SOSTDC1	2.0	2.0	0.0	0.0	0.0	0.0	SOSTDC1 2.0
SOX12	134.5	91.0	6.0	1.0	5.0	7.0	SOX12 134.5
SOX13	256.0	4.0	0.0	0.0	0.0	0.0	SOX13 256.0
SOX15	10.5	16.0	4.0	0.0	0.0	4.0	SOX15 10.5
SOX2	24.75	76.0	4.0	0.0	0.0	4.0	SOX2 24.75
SOX5	14.75	3.0	0.0	0.0	0.0	0.0	SOX5 14.75
SOX6	99.75	187.0	0.0	0.0	0.0	0.0	SOX6 99.75
SP1	5667.25	114.0	11.0	0.0	0.0	11.0	SP1 5667.25
SP100	3286.75	358.0	48.0	0.0	4.0	48.0	SP100 3286.75
SP110	6528.25	564.0	67.0	6.0	14.0	67.0	SP110 6528.25
SP140	1776.5	541.0	45.0	5.0	6.0	45.0	SP140 1776.5
SP140L	2583.5	268.0	33.0	2.0	8.0	33.0	SP140L 2583.5
SP2	2298.75	81.0	7.0	0.0	2.0	7.0	SP2 2298.75
SP4	5094.25	13.0	3.0	0.0	0.0	3.0	SP4 5094.25
SP6	5.5	110.0	10.0	0.0	0.0	10.0	SP6 5.5
SPAG1	393.25	129.0	8.0	0.0	0.0	8.0	SPAG1 393.25
SPAG16	85.25	364.0	29.0	3.0	4.0	30.0	SPAG16 85.25
SPAG17	7.5	16.0	0.0	0.0	0.0	0.0	SPAG17 7.5
SPAG8	21.75	146.0	35.0	1.0	23.0	35.0	SPAG8 21.75
SPAG9	2340.25	96.0	15.0	2.0	4.0	15.0	SPAG9 2340.25
SPARC	0.25	1.0	1.0	0.0	0.0	1.0	SPARC 0.25
SPARCL1	18.25	3.0	0.0	0.0	0.0	0.0	SPARCL1 18.25
SPAST	2386.0	37.0	3.0	0.0	0.0	3.0	SPAST 2386.0
SPATA20	155.0	156.0	14.0	0.0	0.0	14.0	SPATA20 155.0
SPATA24	13.75	43.0	12.0	1.0	5.0	12.0	SPATA24 13.75
SPATA25	6.25	33.0	0.0	0.0	0.0	0.0	SPATA25 6.25
SPATA3	1.5	85.0	6.0	0.0	0.0	6.0	SPATA3 1.5
SPATA32	88.5	164.0	27.0	1.0	0.0	28.0	SPATA32 88.5
SPATA4	3.0	163.0	12.0	0.0	7.0	12.0	SPATA4 3.0
SPATA5L1	227.0	716.0	77.0	3.0	16.0	77.0	SPATA5L1 227.0
SPATA9	9.0	49.0	3.0	0.0	0.0	3.0	SPATA9 9.0
SPATC1	2.0	17.0	6.0	0.0	8.0	6.0	SPATC1 2.0
SPATS2L	1209.5	540.0	60.0	0.0	6.0	60.0	SPATS2L 1209.5
SPC25	1236.75	226.0	24.0	0.0	3.0	24.0	SPC25 1236.75
SPCS2	560.25	100.0	11.0	1.0	3.0	12.0	SPCS2 560.25
SPCS3	2069.5	201.0	12.0	0.0	2.0	12.0	SPCS3 2069.5
SPDL1	989.75	38.0	2.0	0.0	0.0	2.0	SPDL1 989.75
SPDYA	47.75	153.0	12.0	0.0	2.0	12.0	SPDYA 47.75
SPDYE4	7.5	21.0	0.0	0.0	0.0	0.0	SPDYE4 7.5
SPECC1	864.0	498.0	32.0	0.0	5.0	32.0	SPECC1 864.0
SPECC1L	1236.75	50.0	3.0	0.0	1.0	3.0	SPECC1L 1236.75
SPEF1	2.0	122.0	14.0	0.0	0.0	14.0	SPEF1 2.0
SPEF2	336.75	75.0	15.0	0.0	0.0	15.0	SPEF2 336.75
SPEG	104.5	56.0	6.0	0.0	0.0	6.0	SPEG 104.5
SPEN	6561.75	636.0	60.0	6.0	13.0	56.0	SPEN 6561.75
SPG11	2235.25	497.0	47.0	4.0	11.0	46.0	SPG11 2235.25
SPG21	1413.5	1.0	0.0	0.0	0.0	0.0	SPG21 1413.5
SPHK1	183.0	16.0	1.0	0.0	0.0	1.0	SPHK1 183.0
SPHK2	561.0	24.0	3.0	1.0	4.0	4.0	SPHK2 561.0
SPIB	277.25	1.0	2.0	1.0	1.0	2.0	SPIB 277.25
SPICE1	260.5	90.0	16.0	2.0	9.0	16.0	SPICE1 260.5
SPIDR	1144.0	16.0	2.0	0.0	0.0	2.0	SPIDR 1144.0
SPIN1	724.5	41.0	0.0	0.0	0.0	0.0	SPIN1 724.5
SPIN4	78.5	1.0	0.0	0.0	0.0	0.0	SPIN4 78.5
SPINK2	1.5	190.0	7.0	0.0	2.0	7.0	SPINK2 1.5
SPINK4	8.75	454.0	27.0	2.0	3.0	26.0	SPINK4 8.75
SPINK9	238.0	2.0	0.0	0.0	0.0	0.0	SPINK9 238.0
SPINT1	83.75	139.0	10.0	0.0	3.0	10.0	SPINT1 83.75
SPIRE1	160.25	202.0	12.0	0.0	2.0	12.0	SPIRE1 160.25
SPOCD1	49.0	94.0	13.0	0.0	0.0	13.0	SPOCD1 49.0
SPOCK2	15768.75	1.0	1.0	0.0	0.0	1.0	SPOCK2 15768.75
SPON2	270.5	167.0	7.0	0.0	0.0	7.0	SPON2 270.5
SPOP	2025.5	335.0	34.0	10.0	11.0	40.0	SPOP 2025.5
SPP1	0.5	23.0	1.0	0.0	0.0	1.0	SPP1 0.5
SPP2	84.5	34.0	0.0	0.0	0.0	0.0	SPP2 84.5
SPPL2A	2890.25	198.0	19.0	1.0	2.0	18.0	SPPL2A 2890.25
SPR	27.5	16.0	2.0	0.0	0.0	2.0	SPR 27.5
SPRED1	335.5	1.0	0.0	0.0	0.0	0.0	SPRED1 335.5
SPRED2	372.75	114.0	0.0	0.0	0.0	0.0	SPRED2 372.75
SPRED3	302.75	2.0	0.0	0.0	0.0	0.0	SPRED3 302.75
SPRTN	256.5	329.0	25.0	0.0	11.0	25.0	SPRTN 256.5
SPRY1	558.75	88.0	4.0	0.0	0.0	4.0	SPRY1 558.75
SPRY2	10.5	6.0	4.0	0.0	0.0	4.0	SPRY2 10.5
SPRYD4	1711.75	83.0	12.0	0.0	4.0	12.0	SPRYD4 1711.75
SPRYD7	431.75	18.0	0.0	0.0	0.0	0.0	SPRYD7 431.75
SPSB1	428.0	165.0	8.0	0.0	1.0	8.0	SPSB1 428.0
SPSB2	209.25	200.0	22.0	0.0	3.0	22.0	SPSB2 209.25
SPTAN1	11203.75	169.0	2.0	0.0	0.0	2.0	SPTAN1 11203.75
SPTB	96.75	85.0	5.0	0.0	1.0	5.0	SPTB 96.75
SPTBN1	12167.0	130.0	20.0	0.0	0.0	20.0	SPTBN1 12167.0
SPTBN2	16.75	45.0	0.0	0.0	0.0	0.0	SPTBN2 16.75
SPTBN4	158.5	21.0	1.0	0.0	0.0	1.0	SPTBN4 158.5
SPTBN5	28.75	96.0	1.0	0.0	2.0	1.0	SPTBN5 28.75
SPTLC1	1168.0	125.0	9.0	2.0	5.0	8.0	SPTLC1 1168.0
SPTLC2	1287.25	20.0	2.0	0.0	0.0	2.0	SPTLC2 1287.25
SPTLC3	312.75	174.0	7.0	0.0	0.0	7.0	SPTLC3 312.75
SPTSSB	1.5	164.0	3.0	0.0	0.0	3.0	SPTSSB 1.5
SPTY2D1	901.25	462.0	31.0	2.0	7.0	31.0	SPTY2D1 901.25
SQLE	366.5	24.0	2.0	0.0	0.0	2.0	SQLE 366.5
SQSTM1	2039.75	402.0	21.0	0.0	5.0	21.0	SQSTM1 2039.75
SRA1	240.75	299.0	24.0	0.0	21.0	24.0	SRA1 240.75
SRC	69.0	16.0	6.0	0.0	0.0	6.0	SRC 69.0
SRCAP	6338.0	26.0	0.0	0.0	0.0	0.0	SRCAP 6338.0
SREBF1	1294.5	18.0	0.0	0.0	0.0	0.0	SREBF1 1294.5
SREBF2	4098.25	61.0	1.0	0.0	0.0	1.0	SREBF2 4098.25
SREK1	2947.0	282.0	24.0	1.0	8.0	25.0	SREK1 2947.0
SREK1IP1	526.25	101.0	7.0	1.0	5.0	7.0	SREK1IP1 526.25
SRF	2832.75	19.0	4.0	0.0	0.0	4.0	SRF 2832.75
SRFBP1	844.75	11.0	0.0	0.0	0.0	0.0	SRFBP1 844.75
SRGAP3	716.75	187.0	10.0	0.0	0.0	10.0	SRGAP3 716.75
SRGN	2022.25	503.0	28.0	1.0	3.0	27.0	SRGN 2022.25
SRP14	5550.75	16.0	0.0	0.0	0.0	0.0	SRP14 5550.75
SRP54	756.5	339.0	61.0	8.0	12.0	55.0	SRP54 756.5
SRP68	2221.25	186.0	14.0	4.0	3.0	17.0	SRP68 2221.25
SRP72	2782.75	127.0	16.0	0.0	8.0	16.0	SRP72 2782.75
SRPK2	609.75	877.0	56.0	2.0	0.0	57.0	SRPK2 609.75
SRPRB	2705.25	221.0	19.0	2.0	3.0	19.0	SRPRB 2705.25
SRPX2	24.75	2.0	0.0	0.0	0.0	0.0	SRPX2 24.75
SRR	304.5	61.0	7.0	0.0	0.0	7.0	SRR 304.5
SRRM1	6256.5	17.0	0.0	0.0	0.0	0.0	SRRM1 6256.5
SRRM2	31642.5	51.0	3.0	0.0	0.0	3.0	SRRM2 31642.5
SRSF1	2599.0	116.0	19.0	1.0	6.0	19.0	SRSF1 2599.0
SRSF10	6347.0	1.0	0.0	0.0	0.0	0.0	SRSF10 6347.0
SRSF11	7825.25	942.0	22.0	2.0	11.0	20.0	SRSF11 7825.25
SRSF12	201.75	21.0	1.0	0.0	0.0	1.0	SRSF12 201.75
SRSF3	8767.25	266.0	31.0	2.0	14.0	31.0	SRSF3 8767.25
SRSF4	7401.75	22.0	6.0	2.0	2.0	4.0	SRSF4 7401.75
SRSF5	15831.0	307.0	38.0	0.0	7.0	38.0	SRSF5 15831.0
SRSF6	6420.5	48.0	3.0	2.0	2.0	3.0	SRSF6 6420.5
SRSF7	4726.75	638.0	92.0	1.0	10.0	91.0	SRSF7 4726.75
SS18	2890.25	250.0	9.0	0.0	0.0	9.0	SS18 2890.25
SSB	1699.5	224.0	11.0	0.0	5.0	11.0	SSB 1699.5
SSBP1	2797.75	42.0	7.0	0.0	2.0	7.0	SSBP1 2797.75
SSBP2	2446.25	213.0	31.0	1.0	6.0	31.0	SSBP2 2446.25
SSC4D	9.0	3.0	0.0	0.0	0.0	0.0	SSC4D 9.0
SSH1	2257.5	36.0	2.0	0.0	0.0	2.0	SSH1 2257.5
SSPN	3.0	4.0	0.0	0.0	0.0	0.0	SSPN 3.0
SSR1	3734.75	116.0	8.0	0.0	8.0	8.0	SSR1 3734.75
SSR2	2817.5	28.0	3.0	0.0	1.0	3.0	SSR2 2817.5
SSR3	1554.75	287.0	49.0	3.0	9.0	50.0	SSR3 1554.75
SSRP1	5098.75	612.0	65.0	10.0	20.0	71.0	SSRP1 5098.75
SSTR2	999.25	16.0	0.0	0.0	0.0	0.0	SSTR2 999.25
SSTR3	112.75	15.0	2.0	0.0	0.0	2.0	SSTR3 112.75
SSUH2	9.25	2.0	0.0	0.0	0.0	0.0	SSUH2 9.25
SSX2IP	125.5	362.0	30.0	2.0	7.0	31.0	SSX2IP 125.5
ST18	105.0	34.0	1.0	0.0	0.0	1.0	ST18 105.0
ST20	97.5	28.0	2.0	0.0	0.0	2.0	ST20 97.5
ST3GAL1	2175.5	29.0	7.0	0.0	2.0	7.0	ST3GAL1 2175.5
ST3GAL2	1569.75	47.0	0.0	0.0	0.0	0.0	ST3GAL2 1569.75
ST3GAL3	2023.5	2.0	0.0	0.0	0.0	0.0	ST3GAL3 2023.5
ST3GAL5	1225.25	1174.0	115.0	24.0	11.0	134.0	ST3GAL5 1225.25
ST3GAL6	103.5	6.0	2.0	0.0	0.0	2.0	ST3GAL6 103.5
ST6GAL1	5080.0	801.0	88.0	2.0	15.0	86.0	ST6GAL1 5080.0
ST6GAL2	89.25	21.0	1.0	0.0	0.0	1.0	ST6GAL2 89.25
ST6GALNAC1	126.75	69.0	10.0	0.0	0.0	10.0	ST6GALNAC1 126.75
ST7	281.75	364.0	38.0	0.0	0.0	38.0	ST7 281.75
ST7L	615.25	19.0	10.0	1.0	3.0	9.0	ST7L 615.25
ST8SIA4	1597.0	862.0	41.0	1.0	2.0	41.0	ST8SIA4 1597.0
STAB2	170.25	5.0	0.0	0.0	0.0	0.0	STAB2 170.25
STAC3	31.5	29.0	6.0	0.0	0.0	6.0	STAC3 31.5
STAG2	2683.25	462.0	41.0	0.0	1.0	41.0	STAG2 2683.25
STAG3	506.25	220.0	27.0	0.0	6.0	27.0	STAG3 506.25
STAM	1182.5	151.0	21.0	0.0	0.0	21.0	STAM 1182.5
STAM2	2828.5	76.0	4.0	0.0	0.0	4.0	STAM2 2828.5
STAMBP	439.5	158.0	13.0	0.0	4.0	13.0	STAMBP 439.5
STAMBPL1	950.5	14.0	3.0	0.0	0.0	3.0	STAMBPL1 950.5
STAP1	56.0	228.0	8.0	0.0	0.0	8.0	STAP1 56.0
STARD10	152.0	27.0	3.0	0.0	0.0	3.0	STARD10 152.0
STARD13	0.5	32.0	3.0	0.0	0.0	3.0	STARD13 0.5
STARD3	512.25	34.0	7.0	3.0	7.0	6.0	STARD3 512.25
STARD3NL	419.5	154.0	23.0	0.0	0.0	23.0	STARD3NL 419.5
STARD5	187.0	202.0	37.0	7.0	15.0	43.0	STARD5 187.0
STARD9	904.0	44.0	7.0	2.0	3.0	7.0	STARD9 904.0
STAT1	5044.25	127.0	15.0	1.0	3.0	14.0	STAT1 5044.25
STAT4	2237.0	312.0	45.0	0.0	0.0	45.0	STAT4 2237.0
STAT5A	3114.0	149.0	17.0	2.0	0.0	19.0	STAT5A 3114.0
STAT5B	4271.0	99.0	13.0	2.0	0.0	15.0	STAT5B 4271.0
STAT6	7684.75	567.0	86.0	3.0	23.0	86.0	STAT6 7684.75
STAU1	2688.0	140.0	10.0	0.0	0.0	10.0	STAU1 2688.0
STAU2	536.75	422.0	8.0	0.0	3.0	8.0	STAU2 536.75
STEAP1B	2.5	45.0	4.0	0.0	0.0	4.0	STEAP1B 2.5
STEAP2	312.75	30.0	1.0	0.0	0.0	1.0	STEAP2 312.75
STIL	271.75	366.0	16.0	0.0	4.0	16.0	STIL 271.75
STIM2	3292.5	372.0	24.0	2.0	8.0	23.0	STIM2 3292.5
STK10	6809.0	30.0	11.0	0.0	0.0	11.0	STK10 6809.0
STK11	401.5	80.0	19.0	0.0	12.0	19.0	STK11 401.5
STK11IP	313.75	42.0	0.0	0.0	0.0	0.0	STK11IP 313.75
STK17A	1653.25	346.0	40.0	0.0	2.0	40.0	STK17A 1653.25
STK17B	8933.0	581.0	119.0	2.0	0.0	119.0	STK17B 8933.0
STK24	3181.25	360.0	35.0	0.0	1.0	35.0	STK24 3181.25
STK31	155.5	53.0	14.0	0.0	0.0	14.0	STK31 155.5
STK32A	6.25	2.0	0.0	0.0	0.0	0.0	STK32A 6.25
STK32B	1.75	1.0	0.0	0.0	0.0	0.0	STK32B 1.75
STK32C	44.25	139.0	16.0	1.0	0.0	16.0	STK32C 44.25
