GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	ATAC_ABC_count	ATAC_CHiCAGO_count	H3K27ac_ABC_count	H3K27ac_CHiCAGO_count	H3K4me3_ABC_count	H3K4me3_CHiCAGO_count	RE_ABC_count	RE_CHiCAGO_count	GeneName_MeanExpression
RUNX1T1	27.75	12.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	RUNX1T1 27.75
RUNX2	6535.5	7.0	7.0	0.0	1.0	7.0	6.0	1.0	0.0	0.0	1.0	0.0	6.0	1.0	RUNX2 6535.5
RUNX3	5459.5	12.0	31.0	2.0	0.0	30.0	3.0	28.0	0.0	2.0	0.0	0.0	3.0	27.0	RUNX3 5459.5
RUSC2	33.25	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	RUSC2 33.25
RWDD2B	383.25	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	RWDD2B 383.25
RXFP1	1.5	2.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	RXFP1 1.5
RXFP4	52.5	9.0	17.0	0.0	0.0	17.0	6.0	11.0	0.0	0.0	0.0	0.0	6.0	11.0	RXFP4 52.5
RXRA	234.0	2.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	RXRA 234.0
RYBP	2573.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	RYBP 2573.0
RYR1	362.75	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	RYR1 362.75
S100A4	228.5	28.0	55.0	0.0	1.0	55.0	4.0	51.0	0.0	0.0	0.0	1.0	4.0	51.0	S100A4 228.5
S100A5	13.5	4.0	7.0	0.0	0.0	7.0	1.0	6.0	0.0	0.0	0.0	0.0	1.0	6.0	S100A5 13.5
S100A6	431.5	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	S100A6 431.5
S100A8	5.75	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	S100A8 5.75
S100A9	4.75	9.0	3.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	S100A9 4.75
S100B	28.0	41.0	59.0	8.0	1.0	60.0	1.0	58.0	0.0	8.0	0.0	1.0	1.0	59.0	S100B 28.0
S100P	5.5	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	S100P 5.5
S100PBP	1848.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	S100PBP 1848.5
S100Z	8.75	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	S100Z 8.75
S1PR1	3297.0	5.0	38.0	9.0	8.0	31.0	36.0	2.0	8.0	1.0	8.0	0.0	28.0	3.0	S1PR1 3297.0
S1PR2	190.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	S1PR2 190.5
S1PR3	334.0	4.0	3.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	S1PR3 334.0
S1PR4	225.75	4.0	9.0	2.0	2.0	11.0	9.0	0.0	2.0	0.0	2.0	0.0	11.0	0.0	S1PR4 225.75
S1PR5	50.0	6.0	13.0	0.0	0.0	13.0	3.0	10.0	0.0	0.0	0.0	0.0	3.0	10.0	S1PR5 50.0
SAA1	3.5	3.0	8.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	SAA1 3.5
SAAL1	953.75	7.0	5.0	0.0	2.0	5.0	3.0	2.0	0.0	0.0	1.0	1.0	3.0	2.0	SAAL1 953.75
SACM1L	1821.5	5.0	10.0	0.0	0.0	10.0	2.0	8.0	0.0	0.0	0.0	0.0	2.0	8.0	SACM1L 1821.5
SACS	3045.5	3.0	4.0	1.0	2.0	4.0	4.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0	SACS 3045.5
SAE1	1508.0	1.0	4.0	2.0	3.0	1.0	4.0	0.0	2.0	0.0	3.0	0.0	1.0	0.0	SAE1 1508.0
SAG	661.0	2.0	8.0	1.0	0.0	8.0	8.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	SAG 661.0
SALL2	74.75	4.0	4.0	0.0	2.0	4.0	1.0	3.0	0.0	0.0	0.0	2.0	1.0	3.0	SALL2 74.75
SALL4	60.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SALL4 60.0
SAMD1	370.5	3.0	11.0	2.0	4.0	8.0	11.0	0.0	2.0	0.0	4.0	0.0	8.0	0.0	SAMD1 370.5
SAMD13	5.0	26.0	56.0	0.0	8.0	56.0	3.0	53.0	0.0	0.0	1.0	7.0	3.0	53.0	SAMD13 5.0
SAMD14	34.25	3.0	7.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	SAMD14 34.25
SAMD3	575.25	33.0	32.0	0.0	2.0	32.0	1.0	31.0	0.0	0.0	0.0	2.0	1.0	31.0	SAMD3 575.25
SAMD4A	281.75	9.0	18.0	0.0	2.0	18.0	12.0	6.0	0.0	0.0	2.0	0.0	12.0	6.0	SAMD4A 281.75
SAMD5	200.25	2.0	2.0	1.0	2.0	2.0	2.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	SAMD5 200.25
SAMD7	9.5	6.0	7.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	SAMD7 9.5
SAMD8	1835.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	SAMD8 1835.0
SAMD9	290.75	24.0	31.0	1.0	7.0	30.0	3.0	28.0	0.0	1.0	1.0	6.0	3.0	27.0	SAMD9 290.75
SAMD9L	550.25	3.0	6.0	0.0	2.0	6.0	6.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	SAMD9L 550.25
SAMHD1	10999.0	4.0	11.0	1.0	3.0	12.0	8.0	3.0	1.0	0.0	3.0	0.0	9.0	3.0	SAMHD1 10999.0
SAMSN1	2374.0	69.0	53.0	1.0	4.0	52.0	6.0	47.0	0.0	1.0	3.0	1.0	6.0	46.0	SAMSN1 2374.0
SAP25	82.75	4.0	17.0	1.0	0.0	18.0	17.0	0.0	1.0	0.0	0.0	0.0	18.0	0.0	SAP25 82.75
SAP30	39.5	10.0	8.0	1.0	2.0	8.0	3.0	5.0	0.0	1.0	1.0	1.0	3.0	5.0	SAP30 39.5
SAP30L	273.0	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	SAP30L 273.0
SAPCD2	43.75	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	SAPCD2 43.75
SAR1A	4859.0	13.0	5.0	0.0	0.0	5.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	4.0	SAR1A 4859.0
SARAF	7251.5	32.0	56.0	32.0	16.0	80.0	7.0	49.0	4.0	28.0	4.0	12.0	9.0	71.0	SARAF 7251.5
SARDH	115.5	2.0	4.0	3.0	0.0	4.0	3.0	1.0	3.0	0.0	0.0	0.0	3.0	1.0	SARDH 115.5
SARM1	599.5	2.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	SARM1 599.5
SART1	685.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	SART1 685.5
SART3	3865.25	58.0	152.0	0.0	10.0	152.0	12.0	140.0	0.0	0.0	0.0	10.0	12.0	140.0	SART3 3865.25
SASH1	118.5	1.0	3.0	1.0	2.0	3.0	3.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	SASH1 118.5
SASH3	1628.0	30.0	53.0	2.0	3.0	53.0	14.0	39.0	2.0	0.0	1.0	2.0	14.0	39.0	SASH3 1628.0
SAT1	465.0	4.0	5.0	0.0	0.0	5.0	4.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	SAT1 465.0
SATL1	834.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SATL1 834.5
SBDS	1453.25	1.0	3.0	1.0	1.0	2.0	3.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	SBDS 1453.25
SBF1	1206.0	4.0	11.0	0.0	2.0	11.0	11.0	0.0	0.0	0.0	2.0	0.0	11.0	0.0	SBF1 1206.0
SBF2	1552.0	3.0	5.0	0.0	1.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	SBF2 1552.0
SBK1	828.25	4.0	4.0	5.0	0.0	5.0	2.0	2.0	3.0	2.0	0.0	0.0	3.0	2.0	SBK1 828.25
SBNO2	1196.25	3.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	SBNO2 1196.25
SCAF11	3835.25	4.0	7.0	1.0	5.0	7.0	2.0	5.0	0.0	1.0	2.0	3.0	2.0	5.0	SCAF11 3835.25
SCAF8	1735.25	4.0	11.0	3.0	4.0	7.0	10.0	1.0	3.0	0.0	4.0	0.0	6.0	1.0	SCAF8 1735.25
SCAI	2333.25	9.0	12.0	0.0	2.0	12.0	4.0	8.0	0.0	0.0	0.0	2.0	4.0	8.0	SCAI 2333.25
SCAMP2	2938.5	4.0	6.0	0.0	0.0	6.0	1.0	5.0	0.0	0.0	0.0	0.0	1.0	5.0	SCAMP2 2938.5
SCAMP5	54.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SCAMP5 54.0
SCAND1	127.0	1.0	2.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	SCAND1 127.0
SCAND2P	1723.0	2.0	8.0	0.0	2.0	8.0	8.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	SCAND2P 1723.0
SCAP	1505.5	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	SCAP 1505.5
SCAPER	823.25	3.0	5.0	0.0	2.0	5.0	2.0	3.0	0.0	0.0	1.0	1.0	2.0	3.0	SCAPER 823.25
SCARB1	1159.25	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	SCARB1 1159.25
SCARF1	81.75	2.0	6.0	0.0	2.0	6.0	6.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	SCARF1 81.75
SCARF2	8.5	5.0	20.0	0.0	0.0	20.0	20.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	SCARF2 8.5
SCART1	76.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	SCART1 76.0
SCCPDH	484.5	3.0	7.0	1.0	2.0	7.0	7.0	0.0	1.0	0.0	2.0	0.0	7.0	0.0	SCCPDH 484.5
SCD5	1899.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SCD5 1899.0
SCFD1	969.0	4.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SCFD1 969.0
SCFD2	1076.25	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	SCFD2 1076.25
SCG3	93.5	13.0	20.0	0.0	0.0	20.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	20.0	SCG3 93.5
SCG5	3.25	6.0	12.0	4.0	0.0	12.0	12.0	0.0	4.0	0.0	0.0	0.0	12.0	0.0	SCG5 3.25
SCGB3A1	12.25	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SCGB3A1 12.25
SCIMP	808.5	3.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	SCIMP 808.5
SCIN	503.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SCIN 503.5
SCMH1	1163.75	2.0	3.0	2.0	0.0	3.0	3.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	SCMH1 1163.75
SCML4	1846.75	29.0	60.0	3.0	10.0	61.0	8.0	52.0	0.0	3.0	5.0	5.0	8.0	53.0	SCML4 1846.75
SCN1B	232.5	4.0	17.0	6.0	2.0	15.0	17.0	0.0	6.0	0.0	2.0	0.0	15.0	0.0	SCN1B 232.5
SCN2A	84.5	5.0	6.0	0.0	0.0	6.0	2.0	4.0	0.0	0.0	0.0	0.0	2.0	4.0	SCN2A 84.5
SCN2B	66.75	11.0	20.0	1.0	1.0	20.0	14.0	6.0	1.0	0.0	1.0	0.0	14.0	6.0	SCN2B 66.75
SCN3B	167.25	2.0	7.0	0.0	1.0	7.0	7.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	SCN3B 167.25
SCN4A	6.5	2.0	6.0	1.0	0.0	5.0	6.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	SCN4A 6.5
SCN4B	3.75	3.0	7.0	0.0	1.0	7.0	7.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	SCN4B 3.75
SCN5A	4.5	3.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	SCN5A 4.5
SCN7A	78.0	4.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	SCN7A 78.0
SCN8A	146.75	5.0	8.0	0.0	1.0	8.0	7.0	1.0	0.0	0.0	1.0	0.0	7.0	1.0	SCN8A 146.75
SCN9A	196.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SCN9A 196.5
SCNM1	1136.5	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	SCNM1 1136.5
SCNN1G	16.0	1.0	5.0	3.0	2.0	2.0	5.0	0.0	3.0	0.0	2.0	0.0	2.0	0.0	SCNN1G 16.0
SCO2	142.0	3.0	10.0	0.0	2.0	10.0	10.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0	SCO2 142.0
SCP2	1081.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SCP2 1081.0
SCRG1	551.75	4.0	9.0	0.0	1.0	9.0	9.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	SCRG1 551.75
SCRIB	187.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SCRIB 187.25
SCRN1	112.75	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SCRN1 112.75
SCRN2	62.0	2.0	5.0	0.0	1.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	SCRN2 62.0
SCTR	9.75	2.0	5.0	1.0	1.0	5.0	5.0	0.0	1.0	0.0	1.0	0.0	5.0	0.0	SCTR 9.75
SCUBE1	50.25	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	SCUBE1 50.25
SCUBE3	260.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SCUBE3 260.5
SCX	6.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SCX 6.0
SCYL1	610.0	2.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	SCYL1 610.0
SCYL3	569.75	5.0	7.0	0.0	3.0	7.0	1.0	6.0	0.0	0.0	1.0	2.0	1.0	6.0	SCYL3 569.75
SDC1	6.25	2.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	SDC1 6.25
SDC3	38.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SDC3 38.5
SDC4	874.75	2.0	4.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	SDC4 874.75
SDCBP2	10.25	24.0	22.0	0.0	0.0	22.0	2.0	20.0	0.0	0.0	0.0	0.0	2.0	20.0	SDCBP2 10.25
SDE2	2367.5	7.0	22.0	3.0	4.0	19.0	3.0	19.0	0.0	3.0	0.0	4.0	3.0	16.0	SDE2 2367.5
SDF2L1	326.25	2.0	6.0	2.0	4.0	6.0	6.0	0.0	2.0	0.0	4.0	0.0	6.0	0.0	SDF2L1 326.25
SDHAF1	43.0	1.0	3.0	2.0	0.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	SDHAF1 43.0
SDHAF3	109.5	2.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	SDHAF3 109.5
SDHAF4	216.25	2.0	2.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	SDHAF4 216.25
SDHAP3	36.75	2.0	8.0	1.0	2.0	6.0	8.0	0.0	1.0	0.0	2.0	0.0	6.0	0.0	SDHAP3 36.75
SDHB	541.75	1.0	6.0	2.0	1.0	3.0	6.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0	SDHB 541.75
SDHC	1194.25	6.0	15.0	2.0	5.0	13.0	1.0	14.0	0.0	2.0	1.0	4.0	1.0	12.0	SDHC 1194.25
SDK1	33.75	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SDK1 33.75
SDK2	1295.25	4.0	11.0	1.0	2.0	12.0	11.0	0.0	1.0	0.0	2.0	0.0	12.0	0.0	SDK2 1295.25
SDR16C6P	10.75	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SDR16C6P 10.75
SDR42E1	367.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SDR42E1 367.0
SDS	99.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SDS 99.5
SEBOX	33.75	2.0	3.0	0.0	2.0	3.0	2.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0	SEBOX 33.75
SEC13	1567.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SEC13 1567.0
SEC14L1	876.5	35.0	50.0	0.0	0.0	50.0	6.0	44.0	0.0	0.0	0.0	0.0	6.0	44.0	SEC14L1 876.5
SEC14L2	2829.0	4.0	7.0	3.0	1.0	6.0	7.0	0.0	3.0	0.0	1.0	0.0	6.0	0.0	SEC14L2 2829.0
SEC14L3	40.5	6.0	8.0	4.0	2.0	8.0	8.0	0.0	4.0	0.0	2.0	0.0	8.0	0.0	SEC14L3 40.5
SEC14L4	256.0	3.0	8.0	3.0	1.0	7.0	8.0	0.0	3.0	0.0	1.0	0.0	7.0	0.0	SEC14L4 256.0
SEC14L6	245.5	2.0	5.0	2.0	0.0	5.0	5.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	SEC14L6 245.5
SEC22B	2433.5	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	SEC22B 2433.5
SEC31B	1000.25	4.0	7.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	SEC31B 1000.25
SEC63	4627.25	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	SEC63 4627.25
SECTM1	678.5	17.0	38.0	5.0	4.0	33.0	14.0	24.0	4.0	1.0	2.0	2.0	8.0	25.0	SECTM1 678.5
SEL1L3	651.5	25.0	23.0	1.0	4.0	21.0	4.0	19.0	0.0	1.0	0.0	4.0	4.0	17.0	SEL1L3 651.5
SELE	4.25	15.0	17.0	2.0	6.0	19.0	8.0	9.0	2.0	0.0	6.0	0.0	10.0	9.0	SELE 4.25
SELENBP1	14.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SELENBP1 14.25
SELL	4288.25	41.0	51.0	2.0	14.0	53.0	6.0	45.0	0.0	2.0	12.0	2.0	6.0	47.0	SELL 4288.25
SELP	53.25	19.0	30.0	3.0	13.0	33.0	6.0	24.0	0.0	3.0	6.0	7.0	6.0	27.0	SELP 53.25
SELPLG	5435.75	25.0	40.0	0.0	3.0	40.0	9.0	31.0	0.0	0.0	1.0	2.0	9.0	31.0	SELPLG 5435.75
SEMA3A	5.5	3.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SEMA3A 5.5
SEMA3B	26.75	4.0	17.0	0.0	0.0	17.0	13.0	4.0	0.0	0.0	0.0	0.0	13.0	4.0	SEMA3B 26.75
SEMA3C	42.5	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SEMA3C 42.5
SEMA3D	45.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SEMA3D 45.5
SEMA3E	28.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SEMA3E 28.0
SEMA3G	79.25	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	SEMA3G 79.25
SEMA4A	560.75	61.0	46.0	5.0	9.0	46.0	0.0	46.0	0.0	5.0	0.0	9.0	0.0	46.0	SEMA4A 560.75
SEMA4B	289.0	8.0	8.0	3.0	1.0	9.0	3.0	5.0	2.0	1.0	1.0	0.0	3.0	6.0	SEMA4B 289.0
SEMA4D	16480.75	123.0	214.0	3.0	11.0	214.0	18.0	196.0	0.0	3.0	3.0	8.0	18.0	196.0	SEMA4D 16480.75
SEMA4F	312.75	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	SEMA4F 312.75
SEMA4G	65.0	4.0	6.0	1.0	2.0	6.0	5.0	1.0	1.0	0.0	2.0	0.0	5.0	1.0	SEMA4G 65.0
SEMA5A	263.75	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SEMA5A 263.75
SEMA5B	104.75	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	SEMA5B 104.75
SEMA6A	235.25	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	SEMA6A 235.25
SEMA6C	73.75	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	SEMA6C 73.75
SEMA7A	2612.25	3.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	SEMA7A 2612.25
SENP3	736.5	52.0	65.0	0.0	16.0	65.0	48.0	17.0	0.0	0.0	16.0	0.0	48.0	17.0	SENP3 736.5
SEPHS1	1114.0	5.0	9.0	0.0	4.0	9.0	4.0	5.0	0.0	0.0	2.0	2.0	4.0	5.0	SEPHS1 1114.0
SEPHS2	692.75	1.0	2.0	3.0	2.0	2.0	2.0	0.0	3.0	0.0	2.0	0.0	2.0	0.0	SEPHS2 692.75
SERF1A	48.0	4.0	8.0	0.0	4.0	8.0	8.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0	SERF1A 48.0
SERHL2	191.25	3.0	7.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	SERHL2 191.25
SERP2	4.25	1.0	4.0	1.0	0.0	4.0	4.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	SERP2 4.25
SERPINA1	10.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SERPINA1 10.0
SERPINB1	438.75	30.0	54.0	4.0	7.0	55.0	14.0	40.0	2.0	2.0	0.0	7.0	15.0	40.0	SERPINB1 438.75
SERPINB10	200.5	7.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SERPINB10 200.5
SERPINB11	20.5	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	SERPINB11 20.5
SERPINB2	11.75	4.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SERPINB2 11.75
SERPINB5	9.25	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	SERPINB5 9.25
SERPINB6	1130.5	27.0	26.0	2.0	4.0	26.0	7.0	19.0	2.0	0.0	4.0	0.0	7.0	19.0	SERPINB6 1130.5
SERPINB9	3567.0	4.0	16.0	4.0	3.0	17.0	16.0	0.0	4.0	0.0	3.0	0.0	17.0	0.0	SERPINB9 3567.0
SERPIND1	62.0	2.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	SERPIND1 62.0
SERPINE1	97.5	1.0	2.0	1.0	4.0	1.0	2.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	SERPINE1 97.5
SERPINE2	597.25	6.0	4.0	0.0	0.0	4.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	SERPINE2 597.25
SERPINE3	18.5	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SERPINE3 18.5
SERPINF1	207.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	SERPINF1 207.5
SERPINH1	290.25	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SERPINH1 290.25
SERTAD1	329.0	5.0	18.0	0.0	5.0	18.0	7.0	11.0	0.0	0.0	2.0	3.0	7.0	11.0	SERTAD1 329.0
SERTAD2	1514.25	22.0	36.0	0.0	5.0	36.0	2.0	34.0	0.0	0.0	0.0	5.0	2.0	34.0	SERTAD2 1514.25
SESN2	188.5	3.0	11.0	2.0	0.0	11.0	11.0	0.0	2.0	0.0	0.0	0.0	11.0	0.0	SESN2 188.5
SESTD1	110.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SESTD1 110.5
SETBP1	63.5	7.0	3.0	0.0	1.0	3.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	SETBP1 63.5
SETD1B	3351.25	2.0	4.0	0.0	4.0	4.0	4.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	SETD1B 3351.25
SETD2	7468.5	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	SETD2 7468.5
SETD7	1985.25	2.0	3.0	0.0	2.0	3.0	2.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0	SETD7 1985.25
SETX	5697.5	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	SETX 5697.5
