baitID	oeID	distance	ABC.Score	score	merged_score
102060	102062	8268	0	7.3872838424197	7.3872838424197
102060	102067	33938	0	7.06090517261111	7.06090517261111
102096	102082	-68940	0.004065	6.07512695343659	6.07512695343659
102096	102103	34822	0.017494	5.44250538655159	5.44250538655159
102107	102116	34709	0.054358	0.118096107319916	5.1
102107	102117	34819	0.054358	0	5.1
102107	102118	36064	0.054358	0.101109791080793	5.1
102107	102194	362043	0.004756	6.96223310993978	6.96223310993978
102107	102197	379219	0.002706	5.26426497393751	5.26426497393751
102116	102113	-5550	0	5.41241123130183	5.41241123130183
102116	102160	211655	0	7.0326534776693	7.0326534776693
102116	102179	255944	0	10.9023997665297	10.9023997665297
102116	102197	344510	0	12.0420220415903	12.0420220415903
102116	102199	354780	0	5.00194143169648	5.00194143169648
102119	102116	-2926	0.0579	0.0278637376270003	5.1
102119	102117	-2414	0.0579	0.000173173424543371	5.1
102119	102118	2077	0.0579	0	5.1
102119	102121	8762	0.017675	6.36762992963425	6.36762992963425
102119	102122	14032	0	7.74658469194351	7.74658469194351
102119	102157	193019	0.010402	7.88052091378175	7.88052091378175
102119	102160	208729	0	8.25515294770307	8.25515294770307
102119	102167	221139	0	5.82441169697244	5.82441169697244
102119	102171	233949	0	7.31800954212812	7.31800954212812
102119	102179	253018	0.012379	6.19020454256575	6.19020454256575
102119	102194	324408	0.005029	6.82364137082138	6.82364137082138
102119	102196	336100	0	6.90801558883138	6.90801558883138
102119	102197	341584	0.003192	6.94600751913916	6.94600751913916
102119	102198	346799	0.004986	8.53291919854845	8.53291919854845
102119	102199	351854	0.004986	8.57390929575175	8.57390929575175
102119	102244	582102	0	7.94341932805585	7.94341932805585
102147	102103	-195374	0	7.20529163722111	7.20529163722111
102147	102145	-7321	0	5.33427178757194	5.33427178757194
102147	102153	28803	0	5.37130988839984	5.37130988839984
102163	102105	-254932	0	5.22496230713443	5.22496230713443
102163	102111	-231855	0	9.23357866459244	9.23357866459244
102163	102112	-226689	0	6.23316551138071	6.23316551138071
102163	102113	-221585	0	6.16904241026491	6.16904241026491
102163	102114	-217696	0	7.48044819211729	7.48044819211729
102163	102120	-209581	0	8.72961029454515	8.72961029454515
102163	102160	-4380	0	7.37859028037142	7.37859028037142
102163	102179	39909	0	9.59474393476974	9.59474393476974
102163	102194	111299	0	11.6403287770464	11.6403287770464
102163	102195	117173	0	7.46086255739674	7.46086255739674
102163	102196	122991	0	6.57664583635398	6.57664583635398
102163	102197	128475	0	20.1396054814903	20.1396054814903
102163	102198	133690	0	14.1498874340768	14.1498874340768
102163	102199	138745	0	9.43978941681663	9.43978941681663
102163	102201	149326	0	5.02648146981905	5.02648146981905
102164	102114	-219333	0	10.9412133703531	10.9412133703531
102164	102179	38272	0.051424	11.7022065205025	11.7022065205025
102164	102194	109662	0.011979	5.40796601460192	5.40796601460192
102164	102195	115536	0	5.57745950659174	5.57745950659174
102164	102197	126838	0.008306	15.6126252084111	15.6126252084111
102164	102198	132053	0.008648	8.70774356560982	8.70774356560982
102164	102199	137108	0.008648	8.87584678090972	8.87584678090972
102166	102110	-242063	0	5.68395398534612	5.68395398534612
102166	102112	-231711	0	8.50773008329083	8.50773008329083
102166	102114	-222718	0	5.42282392603258	5.42282392603258
102166	102120	-214603	0	5.33424768186802	5.33424768186802
102166	102173	25991	0	7.3570383583602	7.3570383583602
102166	102179	34887	0	6.01635546866312	6.01635546866312
102166	102197	123453	0	19.0769941911592	19.0769941911592
102166	102198	128668	0	12.7137898205715	12.7137898205715
102166	102199	133723	0	9.02481602592561	9.02481602592561
102175	102112	-259890	0	5.14403664221558	5.14403664221558
102175	102193	72565	0	6.54511351028724	6.54511351028724
102175	102194	78098	0	6.87233456095003	6.87233456095003
102175	102196	89790	0	7.50126233372464	7.50126233372464
102175	102197	95274	0	18.4576233928501	18.4576233928501
102175	102198	100489	0	10.64297773224	10.64297773224
102175	102199	105544	0	9.57109024168343	9.57109024168343
102176	102111	-265458	0	5.93988270590874	5.93988270590874
102176	102113	-255188	0	5.78347162806813	5.78347162806813
102176	102167	-25573	0	6.80911545145483	6.80911545145483
102176	102188	45566	0	5.57684087858762	5.57684087858762
102176	102191	61715	0	7.18476896389606	7.18476896389606
102176	102193	72163	0	7.10317061404957	7.10317061404957
102176	102194	77696	0	7.48525412226408	7.48525412226408
102176	102195	83570	0	5.84041192798489	5.84041192798489
102176	102196	89388	0	13.8115255002074	13.8115255002074
102176	102197	94872	0	29.079535581576	29.079535581576
102176	102198	100087	0	18.4487902026987	18.4487902026987
102176	102199	105142	0	9.09355019062878	9.09355019062878
102176	102200	110373	0	5.80805515864026	5.80805515864026
102176	102201	115723	0	6.04206030119601	6.04206030119601
102176	102202	121120	0	6.28843621041786	6.28843621041786
102178	102111	-268705	0	7.05093316695824	7.05093316695824
102178	102112	-263539	0	6.91432767623603	6.91432767623603
102178	102113	-258435	0	6.86065872080639	6.86065872080639
102178	102114	-254546	0	5.37138919234063	5.37138919234063
102178	102120	-246431	0	6.72872369025983	6.72872369025983
102178	102160	-41230	0	6.42106144800217	6.42106144800217
102178	102167	-28820	0	7.420502321984	7.420502321984
102178	102179	4408.5	0.067872	0	5.1
102178	102179	4126.5	0.068933	0	5.1
102178	102188	42319	0	7.24203530193851	7.24203530193851
102178	102189	47501	0	8.75617995793446	8.75617995793446
102178	102190	52985	0.012865	6.5920468954382	6.5920468954382
102178	102190	52985	0.013113	6.5920468954382	6.5920468954382
102178	102191	58468	0	16.4710594111778	16.4710594111778
102178	102192	63660	0	15.6037520981515	15.6037520981515
102178	102193	68916	0	27.4840703100177	27.4840703100177
102178	102194	74449	0.015804	36.730701023452	36.730701023452
102178	102194	74449	0.016097	36.730701023452	36.730701023452
102178	102195	80323	0	22.4731130487409	22.4731130487409
102178	102196	86141	0	21.1874840577275	21.1874840577275
102178	102197	91625	0.012129	60.3356416763289	60.3356416763289
102178	102197	91625	0.012318	60.3356416763289	60.3356416763289
102178	102198	96840	0.006513	35.1153559496119	35.1153559496119
102178	102198	96840	0.00663	35.1153559496119	35.1153559496119
102178	102199	101895	0.006513	17.324377907127	17.324377907127
102178	102199	101895	0.00663	17.324377907127	17.324377907127
102178	102200	107126	0	9.50996350765109	9.50996350765109
102178	102201	112476	0	11.0495177854055	11.0495177854055
102178	102202	117873	0	5.69596679908757	5.69596679908757
102178	102244	332143	0	5.92418736976675	5.92418736976675
102187	102179	-36269	0	10.7010193283438	10.7010193283438
102187	102181	-25897	0	10.5051247275	10.5051247275
102187	102189	8173	0	6.09024285938218	6.09024285938218
102187	102191	19140	0	8.23426897367234	8.23426897367234
102187	102193	29588	0	6.87361625009191	6.87361625009191
102187	102194	35121	0	8.04329907748281	8.04329907748281
102187	102195	40995	0	5.80888976120225	5.80888976120225
102187	102197	52297	0	6.14408775123763	6.14408775123763
10219	10193	-119617	0	7.76939028132079	7.76939028132079
10219	10269	269631	0	5.33161965429686	5.33161965429686
10219	10273	291298	0.014065	7.24605705868542	7.24605705868542
102230	102224	-29533	0	6.76283303268196	6.76283303268196
102230	102228	-6946	0	8.81681882846985	8.81681882846985
102230	102232	8681	0	8.27752210012342	8.27752210012342
102306	102308	8014	0.047793	5.42695437365091	5.42695437365091
102306	102309	13618	0	7.66713132375505	7.66713132375505
102306	102310	19370	0	7.30107229768793	7.30107229768793
102306	102312	30300	0	9.20420584432968	9.20420584432968
102306	102313	35477	0.018243	13.0685069918869	13.0685069918869
102306	102314	40821	0.019774	25.9779249841152	25.9779249841152
102306	102315	46520	0	7.9457043781374	7.9457043781374
102306	102316	52309	0	7.94255381382897	7.94255381382897
102306	102317	58089	0	5.72093153433562	5.72093153433562
102306	102320	64433	0	6.86122477628455	6.86122477628455
102306	102321	69688	0	10.9140406964944	10.9140406964944
102306	102323	80728	0	5.29493601195381	5.29493601195381
102306	102324	86280	0	6.98922453896126	6.98922453896126
102306	102325	91865	0.009831	12.1125018223894	12.1125018223894
102306	102326	97058	0.009831	8.96805548257355	8.96805548257355
102306	102330	118577	0	6.40187346025898	6.40187346025898
102306	102331	123129	0	6.77103925413902	6.77103925413902
102306	102333	128667	0	18.8280744839032	18.8280744839032
102306	102334	134069	0.008842	10.4134887011258	10.4134887011258
102306	102334	134069	0.006643	10.4134887011258	10.4134887011258
102306	102335	139752	0.008493	7.28903058150425	7.28903058150425
102306	102336	145810	0.008493	5.84005387245019	5.84005387245019
102306	102339	156052	0.019064	5.28306236209382	5.28306236209382
102306	102344	182655	0.002826	5.85767946566753	5.85767946566753
102306	102365	276702	0.002219	5.22774228196963	5.22774228196963
102306	102382	350825	0.002194	5.81752755761321	5.81752755761321
102306	102423	517227	0	5.38534792940163	5.38534792940163
102332	102309	-111810	0	6.34545033756754	6.34545033756754
102332	102312	-95128	0	6.63424284329517	6.63424284329517
102332	102313	-89951	0.008309	6.27824372273886	6.27824372273886
102332	102314	-84607	0.010878	7.68459364594575	7.68459364594575
102332	102339	30624	0.051713	0.411553485856197	5.1
102338	102305	-155373	0.009795	6.67596426518392	6.67596426518392
102338	102305	-155373	0.005094	6.67596426518392	6.67596426518392
102338	102308	-144989	0.012399	8.60368787566786	8.60368787566786
102338	102314	-112182	0.009156	21.1525813270712	21.1525813270712
102338	102334	-18934	0.026395	7.61898496137188	7.61898496137188
102338	102334	-18934	0.02011	7.61898496137188	7.61898496137188
102338	102335	-13251	0.02571	8.35701475625875	8.35701475625875
102338	102336	-7193	0.02571	10.3203133830786	10.3203133830786
102338	102339	4177	0.048124	0	5.1
102338	102341	13682	0.026347	16.5217031962483	16.5217031962483
102338	102342	18731	0	10.4591719323298	10.4591719323298
102338	102343	24201	0	12.8504235300814	12.8504235300814
102338	102344	29652	0.009204	15.5210769611699	15.5210769611699
102338	102345	34728	0.009204	35.1265120729944	35.1265120729944
102338	102345	34728	0.013535	35.1265120729944	35.1265120729944
102338	102346	39965	0.013535	14.5180734734417	14.5180734734417
102338	102347	45257	0	11.2809853724247	11.2809853724247
102338	102348	50665	0.026199	6.98493942836838	6.98493942836838
102338	102350	61221	0.018524	5.26383076795377	5.26383076795377
102338	102358	95914	0	6.59878679641365	6.59878679641365
102338	102360	106279	0	19.4266329779549	19.4266329779549
102338	102362	112336	0	5.37565723080597	5.37565723080597
102338	102365	123699	0.003927	5.80230016152094	5.80230016152094
102338	102369	144757	0.006196	7.48713712269784	7.48713712269784
102338	102370	149963	0	6.53942357052733	6.53942357052733
102338	102371	155199	0	5.65617698186856	5.65617698186856
102338	102372	160672	0	5.77165876488543	5.77165876488543
102338	102373	166154	0.004265	10.4842281780233	10.4842281780233
102338	102378	184573	0	5.07187952569255	5.07187952569255
102338	102382	197822	0.003669	7.60551060680474	7.60551060680474
102338	102429	388279	0	5.445604518495	5.445604518495
102338	102450	454468	0	7.18342308077895	7.18342308077895
102352	102348	-15794	0.042398	1.62612517903895	5.1
102352	102349	-10484	0.042398	2.01826949704815	5.1
102352	102371	88740	0	5.20370473636478	5.20370473636478
102352	102372	94213	0	7.86638447971702	7.86638447971702
102361	102334	-128073	0.009157	5.77842749353557	5.77842749353557
102361	102334	-128073	0.006962	5.77842749353557	5.77842749353557
102361	102341	-95457	0.011274	5.94174372148409	5.94174372148409
102361	102345	-74411	0.005773	6.09122200310805	6.09122200310805
102361	102345	-74411	0.009574	6.09122200310805	6.09122200310805
102361	102369	35618	0.018277	5.71477948948207	5.71477948948207
102361	102373	57015	0.010789	5.77725964398647	5.77725964398647
102364	102336	-127547	0.009038	6.28318143313162	6.28318143313162
102364	102341	-106672	0.010151	7.09878532626604	7.09878532626604
102364	102347	-75097	0	7.44435049944035	7.44435049944035
102364	102348	-69689	0.023948	6.34563967764911	6.34563967764911
102364	102349	-64379	0.023948	9.68165331280013	9.68165331280013
102364	102350	-59133	0.019578	10.0754881529747	10.0754881529747
102364	102355	-40322	0	5.76575770572942	5.76575770572942
102364	102358	-24440	0	6.18690479337066	6.18690479337066
102364	102359	-19053	0	7.38862824168473	7.38862824168473
102364	102360	-14075	0	8.27767373677796	8.27767373677796
102364	102368	19122	0	5.78367896950817	5.78367896950817
102364	102369	24403	0.02136	9.01375118910653	9.01375118910653
102364	102370	29609	0	5.96715386980468	5.96715386980468
102364	102372	40318	0	8.05229707109054	8.05229707109054
102364	102373	45800	0.012386	11.0700325044658	11.0700325044658
102364	102377	59086	0	6.60201421689149	6.60201421689149
102364	102378	64219	0	5.30377034952527	5.30377034952527
102364	102382	77468	0.007168	7.51757560640161	7.51757560640161
102375	102335	-184028	0	5.51718053384288	5.51718053384288
102375	102347	-125520	0	5.81555436639534	5.81555436639534
102375	102348	-120112	0	10.9291754842657	10.9291754842657
102375	102349	-114802	0	6.76200575305216	6.76200575305216
102375	102350	-109556	0	7.73613598168306	7.73613598168306
102375	102358	-74863	0	5.07144503257713	5.07144503257713
102375	102394	75271	0	6.1801222342137	6.1801222342137
102380	102343	-165469	0	6.50376298569101	6.50376298569101
102380	102382	8152	0	5.03615263821265	5.03615263821265
102380	102394	56378	0	5.68310692177271	5.68310692177271
102385	102345	-175431	0.003065	5.18128418671229	5.18128418671229
102385	102345	-175431	0.004947	5.18128418671229	5.18128418671229
102385	102347	-164902	0	6.37151184653276	6.37151184653276
102392	102333	-262657	0	5.03369090144508	5.03369090144508
102392	102347	-193064	0	6.08419831281783	6.08419831281783
102392	102373	-72167	0.009704	5.2424397302127	5.2424397302127
102392	102377	-58881	0	13.2960759961738	13.2960759961738
102392	102382	-40499	0.012074	5.99012400299831	5.99012400299831
102392	102394	7727	0	6.09770025649708	6.09770025649708
102392	102427	139152	0	6.29706253731164	6.29706253731164
102396	102347	-204597	0	10.7845389539773	10.7845389539773
102396	102348	-199189	0.011296	9.50576567546127	9.50576567546127
102396	102350	-188633	0.008837	8.03965917567339	8.03965917567339
102396	102377	-70414	0	11.8495048367388	11.8495048367388
102396	102382	-52032	0.010462	6.81863867970994	6.81863867970994
102396	102394	-3806	0	5.39935025492493	5.39935025492493
102396	102399	5492	0	5.0747897932832	5.0747897932832
102396	102421	103635	0	5.41119543457785	5.41119543457785
102396	102423	114370	0	5.110683749966	5.110683749966
102396	102426	122217	0	7.06864839336548	7.06864839336548
102396	102427	127619	0	7.97319255047889	7.97319255047889
102396	102428	132930	0	10.0398831033179	10.0398831033179
102396	102429	138425	0	8.62312193967441	8.62312193967441
102398	102423	112195	0	6.40748739174182	6.40748739174182
102425	102333	-393263	0	8.02017224662032	8.02017224662032
102425	102334	-387861	0.004144	5.63858312137037	5.63858312137037
102425	102334	-387861	0.003137	5.63858312137037	5.63858312137037
102425	102335	-382178	0.005213	12.8628539751271	12.8628539751271
102425	102341	-355245	0.008982	8.87185477628173	8.87185477628173
102425	102344	-339275	0.001906	5.34083478976304	5.34083478976304
102425	102347	-323670	0	13.3770610407449	13.3770610407449
102425	102348	-318262	0.007594	5.27324189828739	5.27324189828739
102425	102349	-312952	0.007594	6.29860533157078	6.29860533157078
102425	102350	-307706	0.006763	9.4555559407764	9.4555559407764
102425	102355	-288895	0	5.0363969595868	5.0363969595868
102425	102358	-273013	0	5.80598597248982	5.80598597248982
102425	102360	-262648	0	5.69048672099971	5.69048672099971
102425	102365	-245228	0.002555	9.4913426029622	9.4913426029622
102425	102369	-224170	0.005087	5.21062386119775	5.21062386119775
102425	102373	-202773	0.004151	10.4762848193786	10.4762848193786
102425	102377	-189487	0	7.41574789886715	7.41574789886715
102425	102378	-184354	0	6.40297551430624	6.40297551430624
102425	102382	-171105	0.00402	7.71052360286848	7.71052360286848
102425	102394	-122879	0	6.95418817526294	6.95418817526294
102425	102400	-108455	0	6.31909084095561	6.31909084095561
102425	102401	-103083	0	7.86188091001788	7.86188091001788
102425	102402	-97668	0	9.33204432282218	9.33204432282218
102425	102403	-92368	0	9.61146654534725	9.61146654534725
102425	102404	-86934	0	8.29647698224942	8.29647698224942
102425	102405	-81663	0	8.22973522224176	8.22973522224176
102425	102406	-76347	0	6.85626264976791	6.85626264976791
102425	102409	-60662	0	5.04562175558149	5.04562175558149
102434	102382	-211567	0	6.00684448186539	6.00684448186539
102434	102516	331436	0	5.67145217649186	5.67145217649186
102434	480110		0	5.55804575139127	5.55804575139127
