CD4_ABC_H3K27ac_count_bins	Gene_Name	Mean_Gene_Expression
0	OR4E2	22.5
0	OR4K17	230.5
0	OR4K2	11.25
0	OR4P4	63.25
0	OR4Q3	21.25
0	OR51B5	45.25
0	OR51D1	18.5
0	OR51E2	89.0
0	OR51L1	45.5
0	OR51M1	1323.25
0	OR52B6	4.75
0	OR52I1	118.75
0	OR52I2	6.25
0	OR52K1	92.0
0	OR52M1	11.25
0	OR52N2	0.5
0	OR56A1	84.75
0	OR56A4	969.5
0	OR5A2	353.0
0	OR5AS1	1647.25
0	OR5AU1	363.0
0	OR5B21	7.0
0	OR5H1	42.0
0	OR5H14	81.75
0	OR5K2	1.5
0	OR5T2	3.75
0	OR6A2	6.75
0	OR6C4	109.75
0	OR6C6	53.25
0	OR6C75	2324.25
0	OR6K3	174.5
0	OR7D2	478.0
0	OR7E156P	12.0
0	OR7E47P	3.5
0	OR8A1	308.0
0	OR8B8	126.0
0	OR8D1	42.25
0	OR8D4	38.25
0	OR8G1	10.5
0	OR8H1	118.5
0	OR8H2	24.0
0	OR8J3	47.75
0	ORAI1	1365.0
0	ORAI3	40.75
0	ORC2	736.75
0	ORC6	18576.25
0	ORM1	3.0
0	ORM2	16.5
0	OS9	1356.75
0	OSBPL1A	176.75
0	OSBPL2	2606.0
0	OSBPL3	1745.0
0	OSBPL5	90.25
0	OSBPL6	82.5
0	OSBPL7	418.0
0	OSBPL8	4134.0
0	OSBPL9	876.25
0	OSER1	568.25
0	OSGIN1	50.75
0	OSGIN2	293.0
0	OSM	110.0
0	OSMR	277.25
0	OSR1	9.25
0	OST4	2665.25
0	OSTC	306.25
0	OSTCP1	8.75
0	OSTM1	1018.0
0	OTOG	6.0
0	OTUB1	1287.0
0	OTUB2	203.25
0	OTUD6A	147.5
0	OTUD6B	1478.0
0	OVGP1	107.75
0	OXCT2	56.0
0	OXLD1	200.5
0	OXR1	373.5
0	OXSM	96.25
0	OXSR1	2796.0
0	P2RX1	10.75
0	P2RX4	1038.75
0	P2RX5	155.75
0	P2RX5-TAX1BP3	745.75
0	P2RX6	70.75
0	P2RX7	302.5
0	P2RY1	28.75
0	P2RY13	10.0
0	P2RY14	38.5
0	P2RY4	5.25
0	P3H1	1266.0
0	P3H3	10.5
0	P4HA1	320.5
0	P4HA2	224.5
0	P4HTM	444.0
0	PA2G4P4	35.0
0	PABPC1L2A	6.5
0	PABPC3	13.25
0	PABPC4	4886.0
0	PACRG	59.25
0	PACRGL	289.75
0	PACSIN2	529.25
0	PACSIN3	98.75
0	PAFAH1B2	2652.5
0	PAFAH1B3	424.5
0	PAFAH2	490.0
0	PAG1	4945.5
0	PAGR1	217.0
0	PAIP2	1312.0
0	PAK2	4912.0
0	PAK3	193.25
0	PAK4	502.25
0	PAK6	95.25
0	PALD1	14.75
0	PALLD	531.75
0	PALM	483.75
0	PAM	444.0
0	PAN2	1301.0
0	PANK1	199.25
0	PANK2	1431.75
0	PANX1	226.75
0	PAOX	11.25
0	PAPLN	286.75
0	PAPOLB	3.75
0	PAPPA	51.0
0	PAPPA2	0.25
0	PAPSS1	319.75
0	PAPSS2	31.0
0	PAQR3	300.5
0	PAQR4	69.25
0	PAQR5	71.25
0	PAQR6	118.75
0	PAQR7	333.5
0	PAQR8	1236.0
0	PARD3	13.25
0	PARD6G	323.75
0	PARK7	2969.25
0	PARN	1835.25
0	PARP10	173.0
0	PARP14	4311.5
0	PARP15	2800.0
0	PARP6	1706.0
0	PARS2	75.5
0	PARVA	276.5
0	PARVB	733.75
0	PARVG	805.25
0	PASK	2676.75
0	PATE2	96.0
0	PATJ	1691.25
0	PATL1	3781.25
0	PAWR	1019.5
0	PAX3	1.25
0	PAX5	56.5
0	PAX8	136.75
0	PAXIP1	1378.5
0	PBLD	323.25
0	PBX1	386.5
0	PBX3	578.0
0	PBX4	257.0
0	PBXIP1	1215.5
0	PCBD2	553.0
0	PCBP3	186.0
0	PCBP4	137.75
0	PCDH1	7.0
0	PCDH10	10.25
0	PCDH11X	221.0
0	PCDH12	178.25
0	PCDH9	104.5
0	PCDHA9	195.5
0	PCDHAC1	3.5
0	PCDHB1	521.75
0	PCDHB11	39.0
0	PCDHB16	95.5
0	PCDHB2	37.0
0	PCDHB9	159.25
0	PCDHGA1	42.5
0	PCDHGA10	30.0
0	PCDHGA11	17.0
0	PCDHGA12	3.0
0	PCDHGA3	2.5
0	PCDHGA4	3.25
0	PCDHGA5	79.5
0	PCDHGA6	338.5
0	PCDHGA9	21.5
0	PCDHGB1	7.75
0	PCDHGB2	8.0
0	PCDHGB3	18.25
0	PCDHGC4	28.5
0	PCDHGC5	8.0
0	PCGF1	271.25
0	PCLO	2.0
0	PCM1	7874.5
0	PCMTD2	2561.75
0	PCNX1	2761.0
0	PCNX4	1553.0
0	PCSK1	5.25
0	PCSK1N	28.5
0	PCSK2	54.0
0	PCSK6	223.25
0	PCSK7	13160.5
0	PCYOX1L	533.5
0	PCYT1A	2752.5
0	PDCD1	269.0
0	PDCD10	6193.0
0	PDCD1LG2	4.0
0	PDCD2L	1149.75
0	PDCD5	1015.25
0	PDCL	505.75
0	PDCL3	962.5
0	PDCL3P4	16.75
0	PDE10A	19.0
0	PDE11A	311.5
0	PDE1A	31.0
0	PDE1B	318.25
0	PDE1C	2.75
0	PDE2A	11.25
0	PDE3A	10.25
0	PDE4A	183.75
0	PDE4C	293.0
0	PDE5A	170.25
0	PDE6B	140.25
0	PDE6C	16.0
0	PDE8B	29.75
0	PDGFA	339.0
0	PDGFB	6.0
0	PDGFC	24.75
0	PDGFRA	24.25
0	PDHA1	1508.25
0	PDHX	1350.25
0	PDIA3	3824.0
0	PDIA4	1631.25
0	PDIA6	2020.0
0	PDIK1L	138.75
0	PDK3	984.25
0	PDLIM1	25.75
0	PDLIM3	115.25
0	PDLIM5	1032.75
0	PDLIM7	159.5
0	PDP2	1491.5
0	PDSS1	286.75
0	PDXDC1	1456.0
0	PDXK	1438.25
0	PDZD2	268.25
0	PDZD4	68.5
0	PDZK1	94.75
0	PEA15	2002.0
0	PEAK1	2371.5
0	PEBP1	1896.75
0	PECAM1	951.75
0	PELI2	242.5
0	PELI3	90.5
0	PELP1	1794.0
0	PEMT	362.25
0	PEPD	387.0
0	PERM1	14.0
0	PES1	1687.25
0	PEX11G	73.5
0	PEX14	753.5
0	PEX2	544.5
0	PEX26	5867.5
0	PEX5	629.25
0	PEX5L	164.0
0	PEX7	109.75
0	PFDN1	561.25
0	PFDN4	61.0
0	PFDN5	1802.0
0	PFKFB1	25.0
0	PFKFB2	306.75
0	PFKFB3	1307.75
0	PFKFB4	21.5
0	PFKL	1581.25
0	PFKP	3280.0
0	PFN1P2	548.75
0	PFN2	87.75
0	PGAM4	2.5
0	PGAP1	687.5
0	PGAP2	481.25
0	PGBD2	85.0
0	PGD	968.75
0	PGF	112.5
0	PGGT1B	1727.75
0	PGLYRP1	9.5
0	PGLYRP2	7.25
0	PGM1	368.25
0	PGM2	617.25
0	PGM2L1	775.75
0	PGM5	45.75
0	PGM5P2	864.25
0	PGPEP1L	4.5
0	PGRMC2	411.0
0	PHACTR1	229.0
0	PHACTR2	6413.5
0	PHACTR4	4063.0
0	PHAX	975.25
0	PHB2	3476.25
0	PHC2	267.25
0	PHC3	17864.75
0	PHEX	263.25
0	PHF1	1129.0
0	PHF10	1418.25
0	PHF11	934.25
0	PHF14	1381.0
0	PHF2	1497.75
0	PHF20L1	2808.0
0	PHF21A	2498.75
0	PHF23	346.75
0	PHGDH	611.0
0	PHGR1	7.5
0	PHIP	2283.75
0	PHKG1	186.25
0	PHLDA1	1946.75
0	PHLDA2	10.25
0	PHLDA3	69.5
0	PHLDB1	742.25
0	PHLDB2	258.25
0	PHLPP1	1750.75
0	PHPT1	173.75
0	PHRF1	864.25
0	PHTF1	251.5
0	PHTF2	1070.75
0	PHYH	154.25
0	PHYKPL	1876.0
0	PI16	85.25
0	PI4KA	3872.0
0	PI4KAP2	1598.0
0	PIANP	100.25
0	PIAS1	3456.5
0	PIAS3	599.5
0	PICALM	4904.5
0	PICK1	307.0
0	PID1	2.5
0	PIEZO1	1666.5
0	PIF1	576.75
0	PIFO	3.25
0	PIGC	656.75
0	PIGH	577.25
0	PIGK	162.25
0	PIGL	1096.75
0	PIGN	17267.25
0	PIGQ	283.0
0	PIGR	99.75
0	PIGZ	29.25
0	PIH1D2	32.0
0	PIK3C2A	1247.25
0	PIK3C3	1902.5
0	PIK3CB	933.5
0	PIK3R5	2412.5
0	PIK3R6	28.25
0	PILRA	67.0
0	PILRB	2140.0
0	PIM3	3159.5
0	PIMREG	38.75
0	PIN1	605.0
0	PIN4	339.5
0	PINK1	1322.0
0	PIP4K2A	7860.75
0	PIP5K1A	4006.5
0	PIP5K1P1	8.75
0	PIP5KL1	89.75
0	PIPOX	201.5
0	PITPNA	1377.0
0	PITPNM2	739.75
0	PITPNM3	10.5
0	PITRM1	3140.75
0	PIWIL1	59.25
0	PIWIL3	24.0
0	PJA1	358.0
0	PKD1	1219.25
0	PKD1L1	261.75
0	PKD2L2	219.25
0	PKHD1	3.5
0	PKHD1L1	1.75
0	PKIA	289.25
0	PKIG	71.5
0	PKNOX2	9.0
0	PLA1A	7.25
0	PLA2G12A	372.0
0	PLA2G15	279.5
0	PLA2G2D	46.25
0	PLA2G4B	765.0
0	PLA2G4C	670.0
0	PLA2G4D	109.75
0	PLA2G4E	24.25
0	PLA2G6	486.25
0	PLA2G7	974.0
0	PLAA	1294.5
0	PLAC9	25.5
0	PLAGL2	9039.75
0	PLAU	12.0
0	PLBD2	1276.25
0	PLCB1	302.0
0	PLCB2	1338.5
0	PLCB3	338.0
0	PLCG1	4002.25
0	PLCG2	5604.25
0	PLCH1	5.75
0	PLCL2	486.75
0	PLD1	189.75
0	PLD4	23.0
0	PLEC	4974.5
0	PLEK	154.5
0	PLEK2	22.25
0	PLEKHA1	2083.25
0	PLEKHA2	2483.25
0	PLEKHA3	3026.0
0	PLEKHA5	446.0
0	PLEKHA6	13.0
0	PLEKHA7	144.75
0	PLEKHB1	366.75
0	PLEKHB2	2408.75
0	PLEKHD1	175.0
0	PLEKHF2	98.25
0	PLEKHG3	1246.0
0	PLEKHG4	215.75
0	PLEKHG6	116.0
0	PLEKHH1	603.5
0	PLEKHH3	214.0
0	PLEKHM2	853.5
0	PLEKHM3	962.75
0	PLEKHN1	29.75
0	PLEKHO1	775.5
0	PLEKHO2	148.25
0	PLEKHS1	15.0
0	PLET1	34.5
0	PLG	32.25
0	PLIN1	1.0
0	PLIN2	731.5
0	PLK3	979.5
0	PLK4	371.75
0	PLLP	1430.25
0	PLN	218.75
0	PLOD1	219.25
0	PLOD2	41.5
0	PLOD3	430.5
0	PLP1	7.25
0	PLP2	2125.0
0	PLPP1	309.75
0	PLPP5	536.75
0	PLPP6	102.75
0	PLPPR2	73.75
0	PLPPR3	36.75
0	PLRG1	515.25
0	PLS3	113.75
0	PLSCR1	162.25
0	PLSCR2	3.0
0	PLSCR4	0.25
0	PLTP	32.25
0	PLXDC2	81.75
0	PLXNA1	1347.75
0	PLXNA2	5.25
0	PLXNA3	4085.75
0	PLXNA4	168.5
0	PLXNB1	70.0
0	PLXNB2	10.25
0	PLXNC1	641.5
0	PLXND1	121.5
0	PMAIP1	1268.25
0	PMCHL1	246.25
0	PMCHL2	180.5
0	PMEL	201.75
0	PMEPA1	87.0
0	PMF1-BGLAP	17.0
0	PML	1585.5
0	PMP2	7.0
0	PMS2CL	1391.5
0	PMS2P1	84.5
0	PMS2P3	245.0
0	PMS2P9	6.25
0	PNKP	311.5
0	PNLIPRP1	113.0
0	PNMA1	637.5
0	PNMA3	50.25
0	PNMA5	17.75
0	PNMA6A	3.75
0	PNN	5071.5
0	PNO1	2066.5
0	PNOC	4.75
0	PNP	2140.0
0	PNPLA1	112.5
0	PNPLA2	721.75
0	PNPLA3	70.25
0	PNPLA4	128.25
0	PNPLA5	76.5
0	PNPLA6	876.75
0	PNPLA7	104.75
0	PNPO	3477.25
0	POC5	187.75
0	PODN	32.75
0	PODXL2	42.25
0	POFUT1	1512.5
0	POFUT2	183.5
0	POGK	1512.25
0	POLD2	1649.5
0	POLD3	1664.5
0	POLD4	590.5
0	POLE4	346.75
0	POLG	1688.75
0	POLG2	382.25
0	POLH	498.25
0	POLI	211.75
0	POLK	2015.75
0	POLL	478.0
0	POLM	842.0
0	POLQ	201.75
0	POLR1E	711.75
0	POLR2B	1685.25
0	POLR2C	979.5
0	POLR2D	2519.25
0	POLR2E	713.5
0	POLR2L	362.0
0	POLR2M	2220.75
0	POLR3B	918.75
0	POM121	5123.5
0	POM121C	16079.5
0	POM121L9P	11.5
0	POMC	43.25
0	POMGNT1	838.75
0	POMT1	536.25
0	POMZP3	246.5
0	PON1	4.75
0	PON2	97.5
0	POP5	616.5
0	POP7	133.75
0	POPDC2	70.75
0	POR	351.5
0	PORCN	650.75
0	POT1	378.75
0	POTEC	50.5
0	POTEI	17.5
0	POU2F1	2317.5
0	POU2F2	9810.0
0	POU2F3	55.5
0	POU3F1	5.5
0	POU4F1	3.75
0	POU5F1B	189.25
0	POU5F1P5	6.25
0	POU5F2	796.0
0	POU6F1	413.75
0	POU6F2	236.25
0	PP2D1	31.25
0	PPA1	3433.75
0	PPA2	654.0
0	PPARD	1437.0
0	PPCDC	172.0
0	PPCS	201.25
0	PPDPF	2566.25
0	PPEF1	40.0
0	PPEF2	476.5
0	PPFIA1	1462.75
0	PPFIBP2	137.0
0	PPHLN1	5641.75
0	PPIAP30	12.25
0	PPIB	2655.25
0	PPIE	820.75
0	PPIEL	738.0
0	PPIF	1139.25
0	PPIG	2519.5
0	PPIH	198.0
0	PPIL2	1318.25
0	PPIP5K2	1238.0
0	PPM1B	1878.0
0	PPM1E	16.75
0	PPM1F	1187.5
0	PPM1G	3614.25
0	PPM1H	14.5
0	PPM1J	5.5
0	PPM1K	1715.0
0	PPM1L	513.5
0	PPM1M	1154.75
0	PPM1N	85.0
0	PPP1CC	15693.5
0	PPP1R11	1812.75
0	PPP1R12A	3522.5
0	PPP1R12B	1245.0
0	PPP1R13B	396.75
0	PPP1R13L	517.5
0	PPP1R14B	390.5
0	PPP1R16A	134.0
0	PPP1R1A	3.75
0	PPP1R1B	8.0
0	PPP1R1C	9.5
0	PPP1R2	2696.75
0	PPP1R26	26.75
0	PPP1R37	417.75
0	PPP1R3B	506.75
0	PPP1R3F	207.5
0	PPP1R3G	96.5
0	PPP1R42	4.5
0	PPP1R8	632.75
0	PPP1R9A	25.5
0	PPP1R9B	713.75
0	PPP2CB	485.0
0	PPP2R1B	1922.75
0	PPP2R2B	133.5
0	PPP2R3A	120.5
0	PPP2R3C	249.0
0	PPP2R5A	493.25
0	PPP2R5B	20.75
0	PPP2R5D	425.0
0	PPP4C	1369.5
0	PPP4R1	561.0
0	PPP4R2	1186.25
0	PPP4R4	51.5
0	PPP5C	3361.5
0	PPP5D1	326.25
0	PPP6C	708.0
0	PPP6R2	608.25
0	PPP6R3	7668.75
0	PPTC7	5015.0
0	PRAG1	585.75
0	PRAM1	204.75
0	PRAP1	12.0
0	PRB2	10.0
0	PRB3	2.0
0	PRDM10	273.5
0	PRDM11	183.0
0	PRDM14	37.0
0	PRDM15	792.75
0	PRDM4	1533.75
0	PRDM5	100.75
0	PRDM7	118.0
0	PRDM8	252.0
0	PRDX1	2000.75
0	PRDX4	254.0
0	PRELID2	235.0
0	PREPL	2203.25
0	PREX1	2820.75
0	PREX2	88.25
0	PRF1	367.0
0	PRG2	20.0
0	PRG4	306.25
0	PRH2	19.5
0	PRICKLE1	132.75
0	PRICKLE3	226.0
0	PRICKLE4	6.25
0	PRIM2	464.5
0	PRKAB2	619.0
0	PRKACA	594.25
0	PRKAG2	595.25
0	PRKAR1A	5119.0
0	PRKAR2A	1969.25
0	PRKAR2B	14.0
0	PRKCD	460.75
0	PRKCE	396.5
0	PRKCH	12776.25
0	PRKCSH	2635.5
0	PRKCZ	224.25
0	PRKD2	1219.75
0	PRKG1	368.25
0	PRKG2	142.75
0	PRKX	4292.25
0	PRKXP1	205.0
0	PRLHR	75.75
0	PRMT6	108.25
0	PRMT8	22.5
0	PRMT9	221.25
0	PRNP	1285.75
0	PROB1	196.5
0	PROC	9.0
0	PROM1	14.5
0	PROM2	234.75
0	PROSER2	16.5
0	PROX1	8.75
0	PROX2	41.75
0	PRPF18	591.75
0	PRPF19	1858.5
0	PRPF3	2770.0
0	PRPF31	597.5
0	PRPF38B	6156.5
0	PRPF39	625.0
0	PRPF40B	200.5
0	PRPS1	2977.75
0	PRPSAP2	402.5
0	PRR13	2911.75
0	PRR14	1191.75
0	PRR15L	21.75
0	PRR16	61.5
0	PRR19	740.5
0	PRR26	28.0
0	PRR27	116.0
0	PRR36	31.0
0	PRR4	68.25
0	PRR5	446.75
0	PRR5L	478.25
0	PRR7	25.75
0	PRRC2A	4154.5
0	PRRC2B	4435.5
0	PRRG3	96.5
0	PRRT3	245.25
0	PRRT4	2.25
0	PRSS12	155.0
0	PRSS16	48.75
0	PRSS22	1.75
0	PRSS23	349.75
0	PRSS3	3.75
0	PRSS50	15.5
0	PRSS55	9.0
0	PRSS57	1.75
0	PRUNE2	11.0
0	PRX	11.5
0	PSAP	3745.25
0	PSCA	2.5
0	PSD3	94.0
0	PSEN2	30.5
0	PSIP1	4518.5
0	PSMA6	2509.5
0	PSMA7	2775.25
0	PSMB10	1794.25
0	PSMB6	811.75
0	PSMC3	1873.0
0	PSMC3IP	348.0
0	PSMC4	1660.25
0	PSMC6	1404.75
0	PSMD1	5114.75
0	PSMD2	2503.75
0	PSMD4	1975.0
0	PSME4	1263.0
0	PSMF1	1379.25
0	PSMG1	615.5
0	PSMG3	730.75
0	PSMG4	777.0
0	PSPC1	1580.75
0	PSPH	974.5
0	PSPN	287.25
0	PSTPIP1	563.75
0	PSTPIP2	421.5
0	PTBP1	12198.0
0	PTBP3	11492.25
0	PTCD1	842.25
0	PTCH1	1567.25
0	PTCHD1	229.25
0	PTCHD3	66.5
0	PTDSS2	182.0
0	PTER	420.5
0	PTGDS	15.25
0	PTGER2	468.5
0	PTGER3	6.5
0	PTGFRN	401.25
0	PTGIR	219.5
0	PTGIS	356.0
0	PTGR1	364.25
0	PTGR2	824.5
0	PTGS1	24.25
0	PTH2R	76.5
0	PTK2	1052.5
0	PTK2B	2549.25
0	PTMS	415.75
0	PTOV1	1298.5
0	PTP4A2	3644.5
0	PTP4A3	159.0
0	PTPN12	783.5
0	PTPN14	696.0
0	PTPN18	3503.0
0	PTPN22	1202.5
0	PTPN3	186.0
0	PTPN4	1462.5
0	PTPN6	4193.5
0	PTPN7	4570.25
0	PTPN9	320.5
0	PTPRA	1230.5
0	PTPRB	58.0
0	PTPRC	30713.5
0	PTPRCAP	1045.75
0	PTPRD	8.75
0	PTPRE	848.25
0	PTPRF	227.0
0	PTPRJ	839.5
0	PTPRK	249.75
0	PTPRM	444.75
0	PTPRN	2.5
0	PTPRN2	41.75
0	PTPRO	15.5
0	PTPRVP	15.0
0	PTPRZ1	15.75
0	PTS	152.5
0	PTTG1IP	1872.25
0	PTTG2	22.75
0	PUDP	425.25
0	PUF60	873.75
0	PUM1	4298.25
0	PUM2	4877.5
0	PUM3	1248.5
0	PURB	1942.0
0	PUS3	388.5
0	PUSL1	322.0
0	PVR	179.5
0	PWP1	894.0
0	PXDN	55.75
0	PXDNL	3.75
0	PXK	1196.25
0	PXYLP1	393.5
0	PYGO1	101.0
0	PYGO2	576.75
0	PYHIN1	1279.5
0	PYROXD1	1289.75
0	PYROXD2	276.0
0	PYY2	1.75
0	PZP	570.75
0	QKI	5014.75
0	QPCTL	917.25
0	QPRT	548.75
0	QRFP	9.75
0	QRICH1	5487.0
0	QSER1	2174.0
0	QSOX1	343.75
0	QSOX2	625.75
0	QTRT1	737.25
0	QTRT2	2793.5
0	R3HCC1L	834.25
0	R3HDM1	3435.75
0	R3HDM2	5035.25
0	RAB10	4760.25
0	RAB11A	345.0
0	RAB11FIP1	5955.0
0	RAB11FIP2	761.25
0	RAB15	305.25
0	RAB1A	3453.5
0	RAB20	1.25
0	RAB23	38.0
0	RAB25	35.5
0	RAB26	114.0
0	RAB27A	3037.75
0	RAB27B	8.5
0	RAB29	733.25
0	RAB2A	805.0
0	RAB33A	57.75
0	RAB33B	635.25
0	RAB35	597.75
0	RAB36	143.75
0	RAB37	596.75
0	RAB38	7.5
0	RAB39B	425.5
0	RAB3A	99.75
0	RAB3B	287.5
0	RAB3C	2.5
0	RAB3D	347.0
0	RAB40A	9.75
0	RAB40AL	1.25
0	RAB41	4.25
0	RAB43	826.5
0	RAB5B	2230.25
0	RAB6A	2420.0
0	RAB6B	62.25
0	RAB8A	3159.0
0	RAB9A	87.5
0	RAB9B	9.25
0	RABEPK	635.25
0	RABGAP1	798.0
0	RABGGTA	642.5
0	RABGGTB	3657.0
0	RABIF	650.0
0	RABL2B	1622.25
0	RABL6	1510.0
0	RAC1	3120.25
0	RAD17	673.75
0	RAD21	6172.75
0	RAD23B	4681.25
0	RAD51	178.0
0	RAD51C	1359.0
0	RAD51D	1008.0
0	RAD54B	87.75
0	RAD54L	197.75
0	RAD54L2	3191.5
0	RAD9A	710.0
0	RAD9B	140.75
0	RADIL	40.5
0	RAET1E	72.5
0	RAET1G	2.0
0	RAET1K	14.75
0	RAI1	1033.0
0	RAI14	46.75
0	RALB	192.25
0	RALBP1	1252.25
0	RALGAPA1	1750.5
0	RALGAPA2	2869.25
0	RALGAPB	3280.75
0	RALGPS1	271.0
0	RALY	1486.25
0	RAMP3	3.75
0	RAN	8801.0
0	RANBP2	3949.5
0	RANBP9	1914.25
0	RAP1A	4144.75
0	RAP1B	3617.25
0	RAP1GAP	17.5
0	RAP1GAP2	580.0
0	RAP1GDS1	1081.5
0	RAP2B	1988.25
0	RAP2C	3043.0
0	RAPGEF1	3387.75
0	RAPGEF2	1416.5
0	RAPGEF4	15.75
0	RAPGEF5	9.5
0	RARB	25.5
0	RARG	567.5
0	RARRES1	10.5
0	RARRES2	3.5
0	RASA1	872.0
0	RASA2	910.5
0	RASA4CP	1134.5
0	RASAL1	34.25
0	RASAL2	369.0
0	RASAL3	2482.75
0	RASD2	3.75
0	RASEF	6524.5
0	RASGEF1A	45.5
0	RASGEF1B	1034.75
0	RASGRF1	14.0
0	RASGRF2	1598.25
0	RASGRP1	3582.0
0	RASGRP2	1484.75
0	RASGRP3	2868.75
0	RASGRP4	391.75
0	RASIP1	10.25
0	RASL10A	8.0
0	RASL11A	9.0
0	RASL11B	103.0
0	RASSF1	576.75
0	RASSF4	49.5
0	RASSF5	5304.0
0	RASSF6	117.75
0	RASSF7	132.0
0	RASSF9	139.25
0	RAVER1	504.25
0	RB1CC1	1177.25
0	RBBP4	2303.0
0	RBBP7	2756.0
0	RBBP8	760.25
0	RBCK1	1317.25
0	RBFOX1	47.25
0	RBFOX3	213.5
0	RBKS	65.0
0	RBM11	60.25
0	RBM12	7610.5
0	RBM12B	910.5
0	RBM17	1434.0
0	RBM19	1745.25
0	RBM20	93.0
0	RBM24	4.5
0	RBM25	11186.25
0	RBM26	3915.25
0	RBM27	1676.0
0	RBM28	4755.0
0	RBM3	3140.25
0	RBM33	5748.25
0	RBM4	1911.75
0	RBM41	797.0
0	RBM42	619.5
0	RBM47	444.75
0	RBM7	1466.0
0	RBM8A	2392.75
0	RBMS1	2790.0
0	RBMS2	696.0
0	RBMS3	255.5
0	RBMX	3167.5
0	RBP1	109.75
0	RBP5	45.0
0	RBX1	752.5
0	RC3H2	2097.75
0	RCAN2	22.0
0	RCC1	1253.25
0	RCC2	2465.5
0	RCCD1	304.5
0	RCL1	1724.5
0	RCN1	600.0
0	RCN2	2423.25
0	RCOR2	45.0
0	RCSD1	2425.5
0	RCVRN	12.75
0	RD3	91.0
0	RDH11	486.25
0	RDH13	1178.75
0	RDH16	353.5
0	RDH5	541.5
0	REC8	518.0
0	RECK	268.25
0	RECQL	392.0
0	RECQL4	425.0
0	RECQL5	398.75
0	REEP2	87.75
0	REEP4	210.25
0	REG4	7.5
0	RELT	365.25
0	REM2	97.25
0	REP15	2.5
0	REPS1	1013.5
0	RERE	3413.0
0	RERG	113.25
0	REV3L	4409.25
0	REXO4	753.75
0	RFC1	1756.0
0	RFC2	998.0
0	RFPL2	5.25
0	RFT1	1223.75
0	RFWD3	1759.5
0	RFX2	273.75
0	RFX4	121.25
0	RFX8	8.0
0	RGCC	384.25
0	RGMB	313.5
0	RGN	54.25
0	RGR	59.0
0	RGS11	11.75
0	RGS12	422.75
0	RGS14	450.5
0	RGS16	660.5
0	RGS20	32.25
0	RGS22	5.75
0	RGS5	30.75
0	RGS6	4.75
0	RGSL1	11.25
0	RHAG	86.25
0	RHBDD2	1401.5
0	RHBDF1	3.5
0	RHBDL1	8.0
0	RHBDL2	242.0
0	RHNO1	368.75
0	RHOB	118.5
0	RHOBTB2	192.75
0	RHOBTB3	464.75
0	RHOD	14.25
0	RHOJ	116.5
0	RHOU	60.25
0	RHOXF1P1	14.75
0	RIC1	825.75
0	RIC8A	724.75
0	RIC8B	439.5
0	RILPL1	754.0
0	RILPL2	1974.5
0	RIMKLA	106.0
0	RIMS1	203.5
0	RIMS2	172.25
0	RIMS3	25.0
0	RIN1	98.25
0	RIN2	47.5
0	RING1	1352.0
0	RINL	973.75
0	RIOK3	2127.5
0	RIPK2	201.25
0	RIPK3	379.5
0	RIPK4	11.0
0	RIPOR1	1350.5
0	RIT1	721.5
0	RIT2	2.25
0	RLBP1	14.25
0	RLN1	8.75
0	RLN2	10.5
0	RMDN1	738.5
0	RMDN3	798.5
0	RMI1	318.5
0	RMI2	435.0
0	RMND5B	1247.75
0	RNASE10	25.0
0	RNASE2	2.75
0	RNASE4	44.5
0	RNASE6	9.0
0	RNASEH2C	1430.25
0	RNASEK	745.75
0	RNASEL	289.75
0	RND1	304.75
0	RND2	52.75
0	RNF10	757.25
0	RNF103	1368.0
0	RNF103-CHMP3	4.25
0	RNF11	416.5
0	RNF111	1076.75
0	RNF113A	497.0
0	RNF114	1325.75
0	RNF122	26.75
0	RNF126	1188.75
0	RNF13	477.75
0	RNF130	298.25
0	RNF14	475.75
0	RNF144A	1407.25
0	RNF144B	70.0
0	RNF146	435.0
0	RNF152	133.0
0	RNF165	351.25
0	RNF168	2069.5
0	RNF175	18.25
0	RNF180	29.25
0	RNF181	212.25
0	RNF182	2.0
0	RNF183	9.25
0	RNF19A	2525.5
0	RNF19B	554.25
0	RNF2	1354.25
0	RNF208	14.25
0	RNF213	21740.0
0	RNF223	33.5
0	RNF224	6.5
0	RNF24	785.5
0	RNF38	5223.25
0	RNF39	24.75
0	RNF43	1589.25
0	RNF6	894.75
0	RNF7	590.0
0	RNF8	2038.0
0	RNFT1	453.25
0	RNFT2	598.0
0	RNH1	1068.5
0	RNPEP	230.0
0	ROBO1	107.0
0	ROBO3	207.0
0	ROBO4	5.5
0	ROCK1P1	14.75
0	ROCK2	1529.5
0	ROPN1L	7.25
0	RORA	6695.0
0	RORC	120.75
0	RP1L1	369.0
0	RP2	743.75
0	RP9	271.0
0	RP9P	74.25
0	RPAP3	863.75
0	RPE	400.75
0	RPGR	645.25
0	RPGRIP1	10.75
0	RPH3A	40.75
0	RPH3AL	120.25
0	RPL10A	11894.0
0	RPL13AP3	18.0
0	RPL13P5	67.0
0	RPL15	12810.25
0	RPL18A	24131.0
0	RPL19	19137.25
0	RPL21P44	14.0
0	RPL22	3383.5
0	RPL23AP64	77.75
0	RPL23AP82	209.0
0	RPL23AP87	202.25
0	RPL23P8	1.0
0	RPL24	4377.25
0	RPL29	2421.5
0	RPL3	37951.0
0	RPL31	15758.25
0	RPL31P11	6.75
0	RPL34	5250.25
