GeneName	CD4_mean
SETP20	6.0
SETP3	2.75
SETP5	15.0
SETP9	3.25
SETX	5697.5
SEZ6	23.25
SF1	9127.5
SF3A1	16333.25
SF3A2	532.5
SF3A3	1588.75
SF3A3P1	22.5
SF3A3P2	12.0
SF3B1	14414.0
SF3B2	5929.25
SF3B3	7096.0
SF3B4	1131.0
SF3B5	303.75
SF3B6	250.25
SFI1	2531.25
SFMBT1	674.5
SFMBT2	1774.5
SFN	21.0
SFPQ	12591.75
SFR1	412.25
SFR1P1	3.25
SFR1P2	3.5
SFRP5	1.25
SFSWAP	3478.0
SFT2D1	278.0
SFT2D2	5624.0
SFT2D3	53.0
SFTA3	3.25
SFTPB	451.5
SFTPC	3.0
SFXN1	5070.75
SFXN2	815.75
SFXN3	382.25
SFXN4	402.75
SFXN5	884.5
SGCA	3.25
SGCB	397.75
SGCD	14.0
SGCE	543.5
SGF29	1029.5
SGIP1	7.0
SGK1	1278.25
SGK2	66.0
SGK3	1079.25
SGMS1	1025.5
SGMS2	5.0
SGO1	429.0
SGO2	444.25
SGPL1	3915.5
SGPP1	173.75
SGPP2	761.5
SGSH	1004.25
SGSM1	167.75
SGSM2	911.0
SGSM3	272.5
SGTA	798.0
SGTB	1385.75
SH2B1	390.0
SH2B2	4.0
SH2B3	1271.75
SH2D1A	385.75
SH2D1B	12.5
SH2D2A	2891.5
SH2D3A	1513.75
SH2D3C	623.5
SH2D4A	199.75
SH2D4B	2.5
SH2D5	3.25
SH2D6	37.25
SH2D7	2.25
SH3BGR	7.0
SH3BGRL	711.75
SH3BGRL2	17.75
SH3BGRL3	18624.75
SH3BP1	470.75
SH3BP2	1739.5
SH3BP4	10.0
SH3BP5	1609.0
SH3BP5L	179.5
SH3D19	216.0
SH3D21	29.0
SH3GL1	910.0
SH3GL1P1	255.25
SH3GL1P2	2.5
SH3GL1P3	18.5
SH3GL3	61.75
SH3GLB1	750.0
SH3GLB2	522.75
SH3KBP1	14088.75
SH3PXD2A	642.75
SH3PXD2B	49.5
SH3RF1	28.25
SH3RF2	120.25
SH3RF3	58.75
SH3TC1	131.75
SH3TC2	141.5
SH3YL1	928.25
SHANK1	1.5
SHANK2	25.0
SHANK3	2.25
SHARPIN	197.75
SHB	10.5
SHBG	5.0
SHC1	1906.25
SHC1P2	52.25
SHC2	3.5
SHC4	567.75
SHCBP1	197.0
SHCBP1L	9.0
SHD	0.25
SHE	312.25
SHF	185.75
SHFL	1546.0
SHH	9.75
SHISA2	94.75
SHISA5	2301.75
SHISA8	12.75
SHISA9	322.25
SHISAL1	15.5
SHISAL2A	949.0
SHKBP1	1742.75
SHLD1	159.75
SHLD2	223.75
SHLD2P1	7.5
SHLD2P2	7.5
SHLD3	88.0
SHMT1	503.5
SHMT1P1	30.5
SHMT2	3693.75
SHOC1	18.25
SHOC2	1181.75
SHOX	2011.75
SHPK	269.75
SHPRH	1260.5
SHQ1	843.5
SHQ1P1	16.0
SHROOM1	66.0
SHROOM3	19.0
SHROOM4	93.25
SHTN1	78.5
SIAE	852.25
SIAH1	700.5
SIAH2	2325.25
SIAH3	55.0
SIDT1	1701.0
SIDT2	1356.75
SIGIRR	374.75
SIGLEC10	691.5
SIGLEC11	49.5
SIGLEC12	2.75
SIGLEC14	90.5
SIGLEC15	94.75
SIGLEC16	31.0
SIGLEC17P	17.0
SIGLEC22P	0.25
SIGLEC5	0.25
SIGLEC6	14.25
SIGLEC7	0.5
SIGLEC8	94.25
SIGLEC9	23.5
SIGMAR1	2447.0
SIK1	405.75
SIK1B	552.0
SIK2	1128.25
SIK3	2059.25
SIKE1	790.25
SIL1	176.25
SIM1	66.75
SIM2	167.25
SIMC1	518.5
SIN3A	5263.25
SIN3B	855.25
SINHCAF	3801.0
SINHCAFP1	66.5
SINHCAFP2	2.0
SINHCAFP3	4.0
SIPA1	497.75
SIPA1L1	1940.5
SIPA1L2	216.0
SIPA1L3	804.0
SIRPA	9.25
SIRPB1	154.5
SIRPB2	40.25
SIRPB3P	19.5
SIRPD	4.5
SIRPG	971.25
SIRT1	843.5
SIRT2	1481.25
SIRT3	447.25
SIRT4	6.75
SIRT5	1444.75
SIRT6	107.75
SIRT7	398.0
SIT1	230.25
SIVA1	993.0
SIX3	0.5
SIX4	202.75
SIX5	21.25
SKA1	976.75
SKA2	557.0
SKA3	238.75
SKAP1	1497.5
SKAP2	81.25
SKI	6150.5
SKIDA1	130.0
SKIL	1969.25
SKINT1L	16.5
SKIV2L	2694.75
SKOR1	17.0
SKP1	3029.25
SKP1P1	3.0
SKP1P3	0.0
SKP2	1166.5
SLA	4581.5
SLA2	1617.0
SLAIN1	738.5
SLAIN2	4652.75
SLAMF1	1332.75
SLAMF6	1991.5
SLAMF7	725.75
SLAMF8	66.25
SLBP	1433.75
SLC10A1	101.75
SLC10A2	4.5
SLC10A3	411.5
SLC10A5	16.25
SLC10A7	279.25
SLC11A1	580.75
SLC11A2	1904.75
SLC12A1	17.75
SLC12A2	924.0
SLC12A3	19.5
SLC12A4	202.0
SLC12A5	9.25
SLC12A6	4784.5
SLC12A7	319.5
SLC12A8	260.25
SLC12A9	1151.25
SLC13A1	3.5
SLC13A3	36.5
SLC13A4	215.0
SLC13A5	332.25
SLC14A1	422.5
SLC14A2	257.25
SLC15A1	737.75
SLC15A2	219.5
SLC15A3	78.75
SLC15A4	1091.25
SLC16A1	1570.0
SLC16A10	1597.5
SLC16A11	15.25
SLC16A12	95.5
SLC16A13	215.25
SLC16A14	28.5
SLC16A2	31.75
SLC16A3	222.5
SLC16A4	428.25
SLC16A5	87.75
SLC16A6	637.5
SLC16A6P1	6.5
SLC16A7	2139.75
SLC16A8	2.75
SLC16A9	27.75
SLC17A3	1.5
SLC17A4	8.5
SLC17A5	292.0
SLC17A7	55.75
SLC17A9	261.25
SLC18A1	7.5
SLC18A2	17.25
SLC18B1	261.25
SLC19A1	851.5
SLC19A2	174.5
SLC19A3	394.75
SLC1A1	3.75
SLC1A2	543.25
SLC1A3	3.75
SLC1A4	572.5
SLC1A5	5850.25
SLC1A6	223.0
SLC20A1	1689.75
SLC20A1P2	0.5
SLC20A2	543.0
SLC22A1	37.75
SLC22A11	204.75
SLC22A12	3.25
SLC22A13	100.0
SLC22A15	10.0
SLC22A16	4.5
SLC22A17	104.5
SLC22A18	230.75
SLC22A18AS	4.25
SLC22A2	13.5
SLC22A20P	60.0
SLC22A23	343.75
SLC22A25	56.75
SLC22A3	1.25
SLC22A31	2.5
SLC22A4	30.75
SLC22A5	721.25
SLC22A7	14.25
SLC22A9	76.0
SLC23A1	82.25
SLC23A2	1668.0
SLC23A3	83.5
SLC24A1	564.25
SLC24A2	116.5
SLC24A3	1.25
SLC24A4	403.25
SLC25A1	192.5
SLC25A10	148.75
SLC25A11	378.5
SLC25A12	466.25
SLC25A13	107.0
SLC25A14	154.0
SLC25A14P1	8.5
SLC25A15	108.5
SLC25A16	1848.0
SLC25A17	363.5
SLC25A18	19.25
SLC25A19	1191.25
SLC25A1P5	21.25
SLC25A20	85.0
SLC25A21	147.25
SLC25A22	1530.5
SLC25A23	315.75
SLC25A24	296.25
SLC25A25	415.25
SLC25A26	483.5
SLC25A27	5.0
SLC25A28	639.5
SLC25A29	199.0
SLC25A3	4911.0
SLC25A30	1933.0
SLC25A32	1382.5
SLC25A33	570.75
SLC25A34	226.25
SLC25A35	221.0
SLC25A36	1095.5
SLC25A37	1762.5
SLC25A38	142.0
SLC25A39	3035.75
SLC25A39P1	46.75
SLC25A3P2	6.0
SLC25A4	507.25
SLC25A40	862.0
SLC25A41	142.25
SLC25A42	280.75
SLC25A43	146.25
SLC25A44	3661.75
SLC25A45	1371.5
SLC25A46	1454.75
SLC25A47	4.5
SLC25A48	20.5
SLC25A5	1352.5
SLC25A51	1910.5
SLC25A51P4	139.75
SLC25A52	4.5
SLC25A53	338.0
SLC25A5P1	4.0
SLC25A5P3	0.0
SLC25A6	8506.75
SLC25A6P2	0.25
SLC25A6P3	2.25
SLC26A1	69.0
SLC26A10	9.25
SLC26A11	616.5
SLC26A2	758.75
SLC26A3	5.0
SLC26A4	233.25
SLC26A5	14.5
SLC26A6	198.0
SLC26A8	444.0
SLC27A1	526.25
SLC27A2	142.0
SLC27A3	46.75
SLC27A4	259.25
SLC27A5	964.75
SLC28A2	580.75
SLC28A3	7.25
SLC29A1	4323.5
SLC29A2	389.25
SLC29A3	173.0
SLC29A4	525.75
SLC2A1	2389.25
SLC2A10	25.75
SLC2A11	648.5
SLC2A12	16.5
SLC2A13	147.25
SLC2A14	44.0
SLC2A3	3630.5
SLC2A3P1	634.5
SLC2A3P2	3.0
SLC2A3P4	33.25
SLC2A4	45.0
SLC2A4RG	484.5
SLC2A5	215.25
SLC2A6	189.75
SLC2A8	38.0
SLC2A9	33.25
SLC30A1	313.5
SLC30A10	3.25
SLC30A2	58.5
SLC30A3	128.25
SLC30A4	1616.25
SLC30A5	1713.0
SLC30A6	2488.75
SLC30A7	2072.0
SLC30A8	29.0
SLC30A9	1485.0
SLC31A1	1092.75
SLC31A1P1	0.5
SLC31A2	168.75
SLC33A1	159.5
SLC34A1	0.5
SLC34A2	53.25
SLC35A1	178.0
SLC35A2	337.5
SLC35A3	2548.5
SLC35A4	1499.25
SLC35A5	276.75
SLC35B1	963.75
SLC35B2	497.75
SLC35B3	321.5
SLC35B4	1501.75
SLC35C1	373.25
SLC35C2	1025.0
SLC35D1	1281.5
SLC35D2	237.0
SLC35E1	2777.25
SLC35E1P1	4.0
SLC35E2A	785.0
SLC35E2B	2346.5
SLC35E3	2986.0
SLC35E4	358.5
SLC35F1	93.0
SLC35F2	1136.25
SLC35F3	4.5
SLC35F4	18.5
SLC35F5	846.75
SLC35F6	701.75
SLC35G1	110.5
SLC35G2	112.25
SLC35G3	3.75
SLC35G5	16.25
SLC35G6	7.0
SLC36A1	483.5
SLC36A2	342.25
SLC36A3	73.0
SLC36A4	761.75
SLC37A1	434.0
SLC37A2	438.25
SLC37A3	1088.25
SLC37A4	161.25
SLC38A1	10500.75
SLC38A10	768.5
SLC38A2	10246.25
SLC38A3	21.5
SLC38A4	10.5
SLC38A5	851.25
SLC38A6	537.75
SLC38A7	570.5
SLC38A9	218.75
SLC39A1	411.75
SLC39A10	2665.0
SLC39A11	659.5
SLC39A13	428.0
SLC39A14	1024.0
SLC39A2	3.0
SLC39A3	353.0
SLC39A4	1009.25
SLC39A5	17.75
SLC39A6	1038.5
SLC39A7	584.25
SLC39A8	554.5
SLC39A9	1924.75
SLC3A1	206.5
SLC3A2	2811.25
SLC40A1	212.75
SLC41A1	1397.0
SLC41A2	313.0
SLC41A3	718.5
SLC43A1	319.75
SLC43A2	236.0
SLC43A3	8260.75
SLC44A1	863.75
SLC44A2	4434.0
SLC44A3	1.25
SLC44A3-AS1	330.75
SLC44A4	19.75
SLC44A5	152.75
SLC45A1	10.75
SLC45A2	2.25
SLC45A3	22.5
SLC45A4	236.0
SLC46A1	270.25
SLC46A3	416.75
SLC47A1	638.5
SLC47A2	29.0
SLC48A1	664.5
SLC49A3	45.75
SLC49A4	215.0
SLC4A1	721.75
SLC4A10	79.25
SLC4A11	20.0
SLC4A1AP	1213.75
SLC4A1APP1	4.0
SLC4A2	568.0
SLC4A4	80.5
SLC4A5	415.0
SLC4A7	1238.5
SLC4A8	557.5
SLC4A9	4.0
SLC50A1	1374.25
SLC51A	267.25
SLC52A1	297.75
SLC52A2	122.5
SLC52A3	50.0
SLC5A1	6.0
SLC5A10	348.5
SLC5A11	32.5
SLC5A12	50.75
SLC5A2	338.25
SLC5A3	1441.75
SLC5A5	285.0
SLC5A6	1488.75
SLC5A8	5.5
SLC5A9	4.5
SLC66A1	421.0
SLC66A2	345.0
SLC66A3	213.5
SLC6A1	211.75
SLC6A11	63.0
SLC6A12	4.25
SLC6A13	3.25
SLC6A14	94.0
SLC6A16	78.25
SLC6A17	8.75
SLC6A2	4.5
SLC6A20	214.5
SLC6A4	134.25
SLC6A6	1917.75
SLC6A8	88.25
SLC6A9	605.75
SLC7A1	6604.75
SLC7A11	552.0
SLC7A13	28.25
SLC7A14	454.0
SLC7A2	14.75
SLC7A4	0.25
SLC7A5	19908.5
SLC7A5P1	51.5
SLC7A5P2	0.0
SLC7A6	2647.25
SLC7A6OS	1453.75
SLC7A7	333.0
SLC7A8	264.0
SLC7A9	161.25
SLC8A1	36.5
SLC8A3	0.75
SLC8B1	1117.0
SLC9A1	654.5
SLC9A2	8.25
SLC9A3	268.75
SLC9A3R1	3785.25
SLC9A3R2	21.75
SLC9A4	348.5
SLC9A5	53.5
SLC9A6	1003.5
SLC9A7	1406.25
SLC9A7P1	6.0
SLC9A8	606.75
SLC9A9	305.0
SLC9B1	87.25
SLC9B2	593.25
SLCO1A2	184.75
SLCO2A1	94.75
SLCO2B1	34.0
SLCO3A1	1354.25
SLCO4A1	234.0
SLCO4C1	58.25
SLCO5A1	151.75
SLF1	172.5
SLF2	1332.75
SLFN11	754.5
SLFN12	164.25
SLFN12L	1283.0
SLFN13	811.0
SLFN14	10.75
SLFN5	4502.25
SLFNL1	221.5
SLIRP	1220.75
SLIT1	47.5
SLIT3	92.75
SLITRK2	72.25
SLITRK3	5.0
SLITRK4	57.5
SLITRK5	288.25
SLK	2599.0
SLMAP	3267.25
SLPI	0.0
SLTM	4192.75
SLU7	719.25
SLURP2	0.0
SLX1A	444.75
SLX1B	48.25
SLX4	629.5
SLX4IP	597.75
SMAD1	153.5
SMAD2	9499.5
SMAD3	4035.25
SMAD4	4206.25
SMAD5	781.75
SMAD7	566.5
SMAD9	62.0
SMAGP	298.5
SMAP1	732.0
SMAP2	4603.0
SMARCA1	8.5
SMARCA2	7030.25
SMARCA4	6912.25
SMARCA5	2397.25
SMARCAD1	1513.75
SMARCAL1	831.5
SMARCB1	1909.25
SMARCC1	10680.5
SMARCC2	2741.0
SMARCD1	2298.5
SMARCD2	832.25
SMARCD3	62.0
SMARCE1	3270.0
SMARCE1P1	27.5
SMARCE1P5	0.0
SMARCE1P6	7.5
SMBD1P	42.25
SMC1A	6828.75
SMC1B	19.75
SMC2	1512.5
SMC3	1357.5
SMC3P1	72.0
SMC4	1064.75
SMC5	1525.25
SMC6	546.75
SMCHD1	4188.25
SMCO1	4.5
SMCO2	0.0
SMCO3	5.75
SMCO4	165.5
SMCR8	2626.0
SMDT1	525.5
SMG1	13068.0
SMG1P1	3274.0
SMG1P2	88.75
SMG1P3	2022.75
SMG1P4	268.5
SMG1P5	3656.5
SMG1P6	64.0
SMG1P7	541.25
SMG5	1936.75
SMG6	1210.75
SMG7	6190.5
SMG8	683.5
SMG9	2114.5
SMIM1	4.0
SMIM10	6.5
SMIM10L1	208.5
SMIM10L2A	6.5
SMIM10L2B	8.0
SMIM11A	136.25
SMIM11B	177.25
SMIM12	548.75
SMIM13	156.75
SMIM14	1373.25
SMIM15	1486.75
SMIM18	12.5
SMIM19	116.75
SMIM2	1.0
SMIM20	149.0
SMIM22	11.0
SMIM24	1.25
SMIM26	83.0
SMIM27	190.25
SMIM29	51.5
SMIM3	99.0
SMIM30	216.0
SMIM31	376.75
SMIM33	60.25
SMIM34B	4.25
SMIM35	31.5
SMIM36	113.75
SMIM38	4.25
SMIM4	36.75
SMIM5	78.75
SMIM6	8.0
SMIM7	887.5
SMIM8	351.25
SMKR1	20.75
SMN1	412.25
SMN2	809.25
SMNDC1	829.25
SMOC1	80.0
SMOX	80.75
SMPD1	446.75
SMPD2	158.75
SMPD3	209.75
SMPD4	1667.5
SMPD4BP	295.0
SMPD4P1	20.25
SMPD5	2.75
SMPDL3A	2.5
SMPDL3B	15.25
SMS	1454.75
SMTN	181.75
SMTNL1	111.75
SMU1	2827.5
SMU1P1	5.5
SMUG1	275.0
SMURF1	343.5
SMURF2	1614.75
SMURF2P1	13.0
SMYD2	946.25
SMYD3	219.0
SMYD4	815.25
SMYD5	468.0
SNAI1	22.25
SNAI3	99.75
SNAP23	2349.75
SNAP23P1	0.0
SNAP25	0.0
SNAP29	1427.75
SNAP47	218.25
SNAP91	0.0
SNAPC1	421.25
SNAPC2	146.0
SNAPC3	2717.75
SNAPC4	784.5
SNAPC5	364.0
SNAPIN	96.0
SNCA	11.0
SNCAIP	24.25
SNCG	3.25
SND1	9212.0
SNED1	798.0
SNF8	1468.5
SNF8P1	137.5
SNHG32	1254.75
SNIP1	1235.25
SNN	393.5
SNORC	37.0
SNPH	124.75
SNRK	2776.25
SNRNP200	9804.75
SNRNP25	424.25
SNRNP27	459.0
SNRNP35	837.0
SNRNP40	592.25
SNRNP48	271.0
SNRNP70	5309.25
SNRPA	1494.5
SNRPA1	1636.25
SNRPB	665.25
SNRPB2	704.0
SNRPC	396.75
SNRPCP16	0.25
SNRPCP19	7.5
SNRPCP3	2.75
SNRPCP4	14.5
SNRPD1	3343.75
SNRPD2	1827.5
SNRPD3	789.25
SNRPE	556.0
SNRPEP2	8.25
SNRPEP9	3.75
SNRPF	803.75
SNRPFP1	0.0
SNRPFP4	4.0
SNRPG	301.25
SNRPGP14	1.75
SNRPGP15	1.25
SNRPGP18	3.0
SNRPGP2	0.0
SNRPGP3	9.75
SNRPGP4	4.25
SNRPGP5	0.5
SNRPGP8	0.0
SNRPN	1368.5
SNTA1	30.0
SNTB1	1105.25
SNTB2	2435.0
SNTG1	96.0
SNTG2	11.25
SNTN	25.0
SNU13	232.25
SNUPN	1656.75
SNURF	64.25
SNW1	1114.0
SNX1	1689.25
SNX10	201.25
SNX11	1096.5
SNX12	1063.25
SNX13	635.0
SNX14	239.25
SNX15	314.75
SNX16	68.5
SNX17	1579.5
SNX18	549.25
SNX18P10	2.25
SNX18P12	7.5
SNX18P13	6.0
SNX18P1Y	8.0
SNX18P23	4.5
SNX18P25	3.5
SNX18P3	121.25
SNX18P8	22.5
SNX18P9	8.75
SNX19	2217.5
SNX19P2	12.75
SNX19P3	7.25
SNX2	760.75
SNX20	1342.0
SNX21	72.5
SNX22	996.0
SNX24	62.25
SNX25	510.75
SNX25P1	2.5
SNX27	8557.75
SNX29	1684.25
SNX29P1	1.5
SNX29P2	379.75
SNX3	427.75
SNX30	345.75
SNX31	54.25
SNX32	72.0
SNX33	155.25
SNX4	1079.25
SNX5	1538.25
SNX5P1	2.0
SNX6	957.0
SNX8	91.0
SNX9	1411.5
SOAT1	1725.25
SOAT2	0.75
SOBP	30.5
SOCS1	634.75
SOCS2	384.75
SOCS3	2627.0
SOCS4	1270.0
SOCS5	345.25
SOCS5P4	25.75
SOCS6	18.0
SOCS7	2385.25
SOD1	2272.25
SOD1P3	6.5
SOD2	12078.5
SOGA1	301.5
SOGA3	3.75
SOHLH2	12.25
SON	10525.5
SORBS1	64.5
SORBS2	103.75
SORBS3	459.75
SORCS1	0.25
SORCS2	26.75
SORCS3	32.25
SORD	341.25
SORD2P	161.25
SORL1	8774.0
SORT1	229.5
SOS1	2225.75
SOS2	837.75
SOST	0.0
SOSTDC1	2.0
SOWAHB	0.0
SOWAHC	283.5
SOWAHCP2	5.25
SOWAHCP5	2.25
SOWAHD	1.5
SOX10	89.0
SOX11	4.0
SOX12	134.5
SOX13	256.0
SOX15	10.5
SOX18	0.75
SOX2	24.75
SOX30	6.5
SOX4	56.5
SOX5	14.75
SOX6	99.75
SOX7	92.0
SOX8	54.25
SP1	5667.25
SP100	3286.75
SP110	6528.25
SP140	1776.5
SP140L	2583.5
SP2	2298.75
SP3	1400.0
SP4	5094.25
SP6	5.5
SP7	11.25
SPA17	101.5
SPAAR	66.75
SPACA3	2.25
SPACA5	4.0
SPACA6	361.5
SPACA7	17.25
SPACA9	416.25
SPAG1	393.25
SPAG16	85.25
SPAG17	7.5
SPAG4	24.25
SPAG5	329.5
SPAG6	0.0
SPAG7	613.25
SPAG8	21.75
SPAG9	2340.25
SPANXA1	2.5
SPARC	0.25
SPARCL1	18.25
SPART	853.5
SPAST	2386.0
SPATA1	52.5
SPATA13	3202.75
SPATA17	100.25
SPATA2	537.25
SPATA20	155.0
SPATA21	120.75
SPATA22	0.75
SPATA24	13.75
SPATA25	6.25
SPATA2L	23.5
SPATA2P1	32.25
SPATA3	1.5
SPATA31A7	28.0
SPATA31B1P	0.0
SPATA31C1	167.0
SPATA31C2	4.75
SPATA32	88.5
SPATA33	249.5
SPATA4	3.0
SPATA45	1.5
SPATA5	4396.0
SPATA5L1	227.0
SPATA6	90.0
SPATA6L	461.0
SPATA7	86.5
SPATA9	9.0
SPATC1	2.0
SPATC1L	13.25
SPATS2	1153.75
SPATS2L	1209.5
SPC24	523.75
SPC25	1236.75
SPCS1	1532.5
SPCS2	560.25
SPCS2P1	3.5
SPCS2P4	85.25
SPCS3	2069.5
SPDL1	989.75
SPDYA	47.75
SPDYC	0.0
SPDYE1	448.5
SPDYE10P	872.75
SPDYE11	355.25
SPDYE12P	1.0
SPDYE16	1578.25
SPDYE17	1.0
SPDYE18	10.75
SPDYE19P	13.5
SPDYE2	2254.5
SPDYE21	116.25
SPDYE2B	303.5
SPDYE3	862.5
SPDYE4	7.5
SPDYE5	783.0
SPDYE6	472.75
SPDYE7P	2.25
SPECC1	864.0
SPECC1L	1236.75
SPECC1L-ADORA2A	224.5
SPEF1	2.0
SPEF2	336.75
SPEG	104.5
SPEGNB	0.0
SPEN	6561.75
SPESP1	3.5
SPG11	2235.25
SPG21	1413.5
SPG7	5655.0
SPHK1	183.0
SPHK2	561.0
SPI1	18.5
SPIB	277.25
SPIC	0.0
SPICE1	260.5
SPIDR	1144.0
SPIN1	724.5
SPIN2A	364.75
SPIN2B	60.5
SPIN3	1244.0
SPIN4	78.5
SPINDOC	266.0
SPINK1	67.25
SPINK2	1.5
SPINK4	8.75
SPINK5	0.0
SPINK7	1.25
SPINK9	238.0
SPINT1	83.75
SPINT2	200.75
SPIRE1	160.25
SPIRE2	982.5
SPN	5573.0
SPNS1	1159.75
SPNS2	37.5
SPNS3	45.25
SPOCD1	49.0
SPOCK1	2.25
SPOCK2	15768.75
SPOCK3	0.0
SPON1	76.75
SPON2	270.5
SPOP	2025.5
SPOPL	1820.5
SPOUT1	314.25
SPP1	0.5
SPP2	84.5
SPPL2A	2890.25
SPPL2B	497.75
SPPL3	1154.75
SPR	27.5
SPRED1	335.5
SPRED2	372.75
SPRED3	302.75
SPRN	32.25
SPRR1A	0.0
SPRR1B	0.0
SPRR2A	0.0
SPRR2C	0.0
SPRR2D	0.0
SPRR2F	0.0
SPRR3	0.0
SPRTN	256.5
SPRY1	558.75
SPRY2	10.5
SPRY3	55.0
SPRY4	381.75
SPRYD3	487.25
SPRYD4	1711.75
SPRYD7	431.75
SPSB1	428.0
SPSB2	209.25
SPSB3	433.25
SPSB4	15.5
SPTAN1	11203.75
SPTB	96.75
SPTBN1	12167.0
SPTBN2	16.75
SPTBN4	158.5
SPTBN5	28.75
SPTLC1	1168.0
SPTLC1P1	5.75
SPTLC1P2	4.75
SPTLC2	1287.25
SPTLC3	312.75
SPTSSA	314.75
SPTSSB	1.5
SPTY2D1	901.25
SPTY2D1OS	22.0
SPX	31.5
SQLE	366.5
SQOR	795.0
SQSTM1	2039.75
SRA1	240.75
SRARP	256.25
SRBD1	730.25
SRC	69.0
SRCAP	6338.0
SRCIN1	126.75
SRD5A1	547.0
SRD5A2	3.0
SRD5A3	378.75
SREBF1	1294.5
SREBF2	4098.25
SREK1	2947.0
SREK1IP1	526.25
SREK1IP1P1	1.0
SRF	2832.75
SRFBP1	844.75
SRGAP1	721.5
SRGAP2	705.0
SRGAP2B	865.0
SRGAP2C	778.25
SRGAP3	716.75
SRGN	2022.25
SRI	855.25
SRIP3	0.0
SRL	44.5
SRM	15320.75
SRMP2	20.5
SRMP3	14.75
SRP14	5550.75
SRP14P1	1.5
SRP14P2	256.25
SRP14P3	45.25
SRP19	1920.75
SRP54	756.5
SRP54-AS1	62.5
SRP68	2221.25
SRP68P3	3.5
SRP72	2782.75
SRP72P2	75.75
SRP9	1265.0
SRPK1	1099.5
SRPK2	609.75
SRPK3	93.25
SRPRA	4039.0
SRPRB	2705.25
SRPX	0.0
SRPX2	24.75
SRR	304.5
SRRD	749.5
SRRM1	6256.5
SRRM1P3	20.75
SRRM2	31642.5
SRRM4	71.5
SRRM5	40.0
SRRT	2917.0
SRSF1	2599.0
SRSF10	6347.0
SRSF10P1	1.25
SRSF11	7825.25
SRSF12	201.75
SRSF2	8109.5
SRSF3	8767.25
SRSF3P1	0.75
SRSF3P4	0.5
SRSF4	7401.75
SRSF5	15831.0
SRSF6	6420.5
SRSF7	4726.75
SRSF8	1034.5
SRSF9	1404.25
SRSF9P1	2.5
SRXN1	121.75
SS18	2890.25
SS18L1	334.25
SS18L2	158.0
SSB	1699.5
SSBP1	2797.75
SSBP2	2446.25
SSBP3	1491.25
SSBP4	321.75
SSC4D	9.0
SSC5D	51.25
SSH1	2257.5
SSH2	3136.25
SSH3	56.25
SSNA1	293.5
SSPN	3.0
SSPO	16.25
SSR1	3734.75
SSR2	2817.5
SSR3	1554.75
SSR4	796.0
SSR4P1	18.25
SSRP1	5098.75
SSTR2	999.25
SSTR3	112.75
SSU72	1280.0
SSUH2	9.25
SSX2	12.25
SSX2B	12.5
SSX2IP	125.5
SSX4	2.5
SSX5	183.5
SSXP10	11.75
ST13	6967.0
ST13P10	7.0
ST13P12	2.25
ST13P13	9.0
ST13P15	24.25
ST13P18	2.75
ST13P19	1.5
ST13P4	3.75
ST13P5	0.75
ST13P6	1.25
ST14	12.5
ST18	105.0
ST20	97.5
ST20-MTHFS	118.0
ST3GAL1	2175.5
ST3GAL1P1	5.25
ST3GAL2	1569.75
ST3GAL3	2023.5
ST3GAL4	98.75
ST3GAL5	1225.25
ST3GAL6	103.5
ST6GAL1	5080.0
ST6GAL2	89.25
ST6GALNAC1	126.75
ST6GALNAC2	8.25
ST6GALNAC3	7.5
ST6GALNAC4	119.5
ST6GALNAC4P1	6.25
ST6GALNAC5	2.25
ST6GALNAC6	440.75
ST7	281.75
ST7L	615.25
ST8SIA1	1554.0
ST8SIA3	3.75
ST8SIA4	1597.0
ST8SIA5	202.0
ST8SIA6	58.0
STAB1	7.25
STAB2	170.25
STAC	21.25
STAC2	342.5
STAC3	31.5
STAG1	2070.5
STAG2	2683.25
STAG3	506.25
STAG3L1	626.0
STAG3L2	529.25
STAG3L3	2699.0
STAG3L4	185.0
STAG3L5P	596.75
STAM	1182.5
STAM2	2828.5
STAMBP	439.5
STAMBPL1	950.5
STAP1	56.0
STAP2	286.75
STAR	70.5
STARD10	152.0
STARD13	0.5
STARD3	512.25
STARD3NL	419.5
STARD4	628.0
STARD5	187.0
STARD7	6430.5
STARD8	198.5
STARD9	904.0
STAT1	5044.25
STAT2	2598.25
STAT3	10645.75
STAT4	2237.0
STAT5A	3114.0
STAT5B	4271.0
STAT6	7684.75
STAU1	2688.0
STAU2	536.75
STBD1	4.25
STC2	53.5
STEAP1B	2.5
STEAP2	312.75
STEAP3	41.0
STEAP4	1417.5
STIL	271.75
STIM1	1863.75
STIM2	3292.5
STIMATE	447.0
STIMATE-MUSTN1	949.5
STING1	3596.25
STIP1	6397.0
STK10	6809.0
STK11	401.5
STK11IP	313.75
STK16	114.0
STK17A	1653.25
STK17B	8933.0
STK19	254.0
STK24	3181.25
STK24P1	1.75
STK25	1025.0
STK26	1532.5
STK3	459.75
STK31	155.5
STK32A	6.25
STK32B	1.75
STK32C	44.25
STK33	295.75
STK35	1126.75
STK36	309.25
STK38	2193.25
STK38L	378.5
STK39	2334.5
STK4	12836.5
STK40	1228.5
STKLD1	54.5
STMN1	523.0
STMN3	1238.0
STMN4	3.75
STMND1	285.75
STMP1	774.25
STN1	327.25
STOM	762.0
STOML1	394.5
STOML2	1425.5
STON1	200.75
STON2	34.0
STOX1	34.0
STPG1	429.75
STPG2	8.75
